eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,5,5,0.65,0.9,0,0,94,0.07977013291008656
0.1,5,5,0.65,0.9,0,0,41,0.08105578741649692
0.3,5,5,0.65,0.9,0,0,11,0.08441247256270097
0.01,7,5,0.65,0.9,0,0,436,0.07985345699451274
0.05,7,5,0.65,0.9,0,0,90,0.07988090215463683
0.1,7,5,0.65,0.9,0,0,51,0.08176094900425691
0.3,7,5,0.65,0.9,0,0,11,0.08682899241794478
0.01,1,7,0.65,0.9,0,0,733,0.08056307075201401
0.05,1,7,0.65,0.9,0,0,125,0.08055736774933683
0.1,1,7,0.65,0.9,0,0,124,0.07999545617794435
0.3,1,7,0.65,0.9,0,0,16,0.08074086370819358
0.01,3,7,0.65,0.9,0,0,489,0.07920175659529688
0.05,3,7,0.65,0.9,0,0,94,0.07959158957163719
0.1,3,7,0.65,0.9,0,0,58,0.08047277504290651
0.3,3,7,0.65,0.9,0,0,13,0.08124704920794226
0.01,5,7,0.65,0.9,0,0,429,0.07940672814765262
0.05,5,7,0.65,0.9,0,0,94,0.07926505879667826
0.1,5,7,0.65,0.9,0,0,50,0.08026544604677971
0.3,5,7,0.65,0.9,0,0,13,0.08238993834166637
0.01,7,7,0.65,0.9,0,0,430,0.07948492517443981
0.05,7,7,0.65,0.9,0,0,96,0.07927576879130044
0.1,7,7,0.65,0.9,0,0,48,0.07938713989686134
0.3,7,7,0.65,0.9,0,0,13,0.08416618629056612
0.01,1,1,0.8,0.9,0,0,663,0.0807634713650758
0.05,1,1,0.8,0.9,0,0,136,0.08063612959333367
0.1,1,1,0.8,0.9,0,0,97,0.08056034671354782
0.3,1,1,0.8,0.9,0,0,34,0.08079439547343874
0.01,3,1,0.8,0.9,0,0,459,0.08067231479206612
0.05,3,1,0.8,0.9,0,0,101,0.08074218586783741
0.1,3,1,0.8,0.9,0,0,49,0.08113388741636693
0.3,3,1,0.8,0.9,0,0,13,0.08484467878991915
0.01,5,1,0.8,0.9,0,0,546,0.080358958231693145
0.05,5,1,0.8,0.9,0,0,95,0.0810912242273149
0.1,5,1,0.8,0.9,0,0,51,0.08166594890941463
0.3,5,1,0.8,0.9,0,0,13,0.0855427989655835
0.01,7,1,0.8,0.9,0,0,530,0.08081060630760845
0.05,7,1,0.8,0.9,0,0,117,0.08207289944934908
0.1,7,1,0.8,0.9,0,0,62,0.08247641474595527
0.3,7,1,0.8,0.9,0,0,13,0.08713217846050196
0.01,1,3,0.8,0.9,0,0,663,0.08073440454581886
0.05,1,3,0.8,0.9,0,0,155,0.08055783433921504
0.1,1,3,0.8,0.9,0,0,97,0.08040214477272317
0.3,1,3,0.8,0.9,0,0,29,0.08071246891870953
0.01,3,3,0.8,0.9,0,0,483,0.07966219039108471
0.05,3,3,0.8,0.9,0,0,97,0.07963106997025216
0.1,3,3,0.8,0.9,0,0,67,0.08101572447510433
0.3,3,3,0.8,0.9,0,0,14,0.08029376379094813
0.01,5,3,0.8,0.9,0,0,483,0.07966375600734205
0.05,5,3,0.8,0.9,0,0,97,0.07999417249840375
0.1,5,3,0.8,0.9,0,0,53,0.08079628061624777
0.3,5,3,0.8,0.9,0,0,17,0.08507215008496506
0.01,7,3,0.8,0.9,0,0,462,0.07986146135717746
0.05,7,3,0.8,0.9,0,0,110,0.08041262735813069
0.1,7,3,0.8,0.9,0,0,52,0.0796329247148748
0.3,7,3,0.8,0.9,0,0,14,0.08513265368613812
0.01,1,5,0.8,0.9,0,0,624,0.08073693059738152
0.05,1,5,0.8,0.9,0,0,124,0.08059879076549357
0.1,1,5,0.8,0.9,0,0,80,0.0804691679122558
0.3,1,5,0.8,0.9,0,0,34,0.08069074854575926
0.01,3,5,0.8,0.9,0,0,472,0.07935126395099747
0.05,3,5,0.8,0.9,0,0,97,0.07921596910828836
0.1,3,5,0.8,0.9,0,0,66,0.0800424364228625
