eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,1,0.65,1,0,0,27,0.0015047092253877
0.01,1,3,0.65,1,0,0,1006,0.001370123075200166
0.05,1,3,0.65,1,0,0,201,0.001375621480552521
0.1,1,3,0.65,1,0,0,137,0.00136242425792922
0.3,1,3,0.65,1,0,0,50,0.001404020453759626
0.01,3,3,0.65,1,0,0,974,0.001319808643691014
0.05,3,3,0.65,1,0,0,194,0.001302456963265244
0.1,3,3,0.65,1,0,0,88,0.001319545877994824
0.3,3,3,0.65,1,0,0,27,0.001384414100946611
0.01,5,3,0.65,1,0,0,899,0.001292485390975038
0.05,5,3,0.65,1,0,0,199,0.001280889181668502
0.1,5,3,0.65,1,0,0,81,0.001325907553988721
0.3,5,3,0.65,1,0,0,35,0.001412752276131449
0.01,7,3,0.65,1,0,0,940,0.001295903183987802
0.05,7,3,0.65,1,0,0,196,0.001303454785083096
0.1,7,3,0.65,1,0,0,99,0.001318869735690197
0.3,7,3,0.65,1,0,0,27,0.001380018164513693
0.01,1,5,0.65,1,0,0,1153,0.001391604342656731
0.05,1,5,0.65,1,0,0,198,0.001398397814716933
0.1,1,5,0.65,1,0,0,141,0.001383520284392482
0.3,1,5,0.65,1,0,0,50,0.001438856411716154
0.01,3,5,0.65,1,0,0,872,0.001323470460277503
0.05,3,5,0.65,1,0,0,176,0.001330983325026767
0.1,3,5,0.65,1,0,0,86,0.001342795255652859
0.3,3,5,0.65,1,0,0,27,0.001419395449370457
0.01,5,5,0.65,1,0,0,894,0.001303527631984236
0.05,5,5,0.65,1,0,0,174,0.001302649181130552
0.1,5,5,0.65,1,0,0,87,0.001328182739498423
0.3,5,5,0.65,1,0,0,25,0.001384796139018847
0.01,7,5,0.65,1,0,0,872,0.001308771115993395
0.05,7,5,0.65,1,0,0,177,0.001317047336289386
0.1,7,5,0.65,1,0,0,88,0.001347660241105669
0.3,7,5,0.65,1,0,0,32,0.0014124258149196159
0.01,1,7,0.65,1,0,0,1022,0.001414171785390861
0.05,1,7,0.65,1,0,0,194,0.001418671022669922
0.1,1,7,0.65,1,0,0,121,0.001404566090785416
0.3,1,7,0.65,1,0,0,56,0.001442792237425056
0.01,3,7,0.65,1,0,0,894,0.001331831367072542
0.05,3,7,0.65,1,0,0,170,0.001329909314941065
0.1,3,7,0.65,1,0,0,88,0.001327306163298846
0.3,3,7,0.65,1,0,0,28,0.001417946093775739
