eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,5,7,1,0.8,0,0,12,0.08018014030078605
0.01,7,7,1,0.8,0,0,444,0.07637906334329321
0.05,7,7,1,0.8,0,0,97,0.07716445518427048
0.1,7,7,1,0.8,0,0,47,0.07785275222933297
0.3,7,7,1,0.8,0,0,16,0.08180174823306376
0.01,1,1,0.65,0.9,0,0,476,0.08089654807016751
0.05,1,1,0.65,0.9,0,0,115,0.08070156175423593
0.1,1,1,0.65,0.9,0,0,51,0.08093437124965942
0.3,1,1,0.65,0.9,0,0,15,0.08105164385303215
0.01,3,1,0.65,0.9,0,0,445,0.079385887693468285
0.05,3,1,0.65,0.9,0,0,83,0.07935501055193259
0.1,3,1,0.65,0.9,0,0,39,0.08075793795577263
0.3,3,1,0.65,0.9,0,0,10,0.08342652067488568
0.01,5,1,0.65,0.9,0,0,489,0.07926612230458716
0.05,5,1,0.65,0.9,0,0,99,0.08016258098989473
0.1,5,1,0.65,0.9,0,0,47,0.08195899795614447
0.3,5,1,0.65,0.9,0,0,11,0.08368663970563422
0.01,7,1,0.65,0.9,0,0,500,0.0795343584092206
0.05,7,1,0.65,0.9,0,0,114,0.08196820265298459
0.1,7,1,0.65,0.9,0,0,68,0.08281941343959277
0.3,7,1,0.65,0.9,0,0,19,0.08562130164744142
0.01,1,3,0.65,0.9,0,0,450,0.08040284927375314
0.05,1,3,0.65,0.9,0,0,143,0.07970389919937385
0.1,1,3,0.65,0.9,0,0,51,0.08017387948271375
0.3,1,3,0.65,0.9,0,0,15,0.0804718585016599
0.01,3,3,0.65,0.9,0,0,528,0.07783725564515255
0.05,3,3,0.65,0.9,0,0,102,0.0778934694751424
0.1,3,3,0.65,0.9,0,0,84,0.07722138487236098
0.3,3,3,0.65,0.9,0,0,16,0.08197052123648861
0.01,5,3,0.65,0.9,0,0,550,0.07775831898452139
0.05,5,3,0.65,0.9,0,0,84,0.07853646535380868
0.1,5,3,0.65,0.9,0,0,43,0.07897564399509995
0.3,5,3,0.65,0.9,0,0,13,0.08217391954745532
0.01,7,3,0.65,0.9,0,0,489,0.07797307168815688
0.05,7,3,0.65,0.9,0,0,105,0.07878036898120841
0.1,7,3,0.65,0.9,0,0,48,0.07934896099371866
0.3,7,3,0.65,0.9,0,0,13,0.08368595707595741
0.01,1,5,0.65,0.9,0,0,527,0.0801128235470483
0.05,1,5,0.65,0.9,0,0,141,0.07974430009309694
0.1,1,5,0.65,0.9,0,0,61,0.0801431676517259
0.3,1,5,0.65,0.9,0,0,15,0.08064189955084847
0.01,3,5,0.65,0.9,0,0,527,0.0777859878320275
0.05,3,5,0.65,0.9,0,0,106,0.07821512961114829
0.1,3,5,0.65,0.9,0,0,55,0.07758901063796972
0.3,3,5,0.65,0.9,0,0,13,0.08095016228147035
0.01,5,5,0.65,0.9,0,0,426,0.07755361862460083
0.05,5,5,0.65,0.9,0,0,100,0.07766020519370087
0.1,5,5,0.65,0.9,0,0,69,0.07781769945604672
0.3,5,5,0.65,0.9,0,0,13,0.08168016618153845
0.01,7,5,0.65,0.9,0,0,510,0.0774731885024291
0.05,7,5,0.65,0.9,0,0,98,0.07745950045214038
0.1,7,5,0.65,0.9,0,0,53,0.07944176484112986
0.3,7,5,0.65,0.9,0,0,13,0.08265901389734037
0.01,1,7,0.65,0.9,0,0,527,0.07994163814304633
0.05,1,7,0.65,0.9,0,0,143,0.07949874503198759
0.1,1,7,0.65,0.9,0,0,51,0.08006058190281283
0.3,1,7,0.65,0.9,0,0,15,0.08017317922762918
0.01,3,7,0.65,0.9,0,0,551,0.0770139641495262
0.05,3,7,0.65,0.9,0,0,129,0.0770567324219054
0.1,3,7,0.65,0.9,0,0,62,0.07722256066797473
0.3,3,7,0.65,0.9,0,0,13,0.08011611747568372
0.01,5,7,0.65,0.9,0,0,431,0.07653237112387351
0.05,5,7,0.65,0.9,0,0,99,0.07617604827302742
0.1,5,7,0.65,0.9,0,0,53,0.07751889856384105
0.3,5,7,0.65,0.9,0,0,13,0.07996655014432133
0.01,7,7,0.65,0.9,0,0,426,0.07671049158732612
0.05,7,7,0.65,0.9,0,0,95,0.07766789919863734
0.1,7,7,0.65,0.9,0,0,62,0.07755995284466208
0.3,7,7,0.65,0.9,0,0,28,0.08203793748028959
0.01,1,1,0.8,0.9,0,0,518,0.08050291223657585
0.05,1,1,0.8,0.9,0,0,108,0.08054481515930502
0.1,1,1,0.8,0.9,0,0,51,0.08035120007606647
0.3,1,1,0.8,0.9,0,0,23,0.0810815263019248
0.01,3,1,0.8,0.9,0,0,483,0.07867726120963359
0.05,3,1,0.8,0.9,0,0,154,0.07868055949712144
0.1,3,1,0.8,0.9,0,0,61,0.07978018785917355
0.3,3,1,0.8,0.9,0,0,13,0.0819881925103403
0.01,5,1,0.8,0.9,0,0,506,0.07840896036836552
0.05,5,1,0.8,0.9,0,0,99,0.07886603066413155
0.1,5,1,0.8,0.9,0,0,83,0.07841436773647589
0.3,5,1,0.8,0.9,0,0,12,0.0832262826799068
0.01,7,1,0.8,0.9,0,0,587,0.07911302780040852
0.05,7,1,0.8,0.9,0,0,101,0.07904992827357639
0.1,7,1,0.8,0.9,0,0,56,0.08174762893306847
0.3,7,1,0.8,0.9,0,0,11,0.08531699304754466
0.01,1,3,0.8,0.9,0,0,454,0.08023845221829574
0.05,1,3,0.8,0.9,0,0,164,0.07979031785211275
0.1,1,3,0.8,0.9,0,0,61,0.07970211842235202
0.3,1,3,0.8,0.9,0,0,51,0.07995905432428198
0.01,3,3,0.8,0.9,0,0,482,0.0774932621457225
0.05,3,3,0.8,0.9,0,0,88,0.07740291600548348
0.1,3,3,0.8,0.9,0,0,62,0.07774953729187828
