eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,1,1,1,0.8,0,0,157,0.001396250832719146
0.3,1,1,1,0.8,0,0,62,0.00143657054127842
0.01,3,1,1,0.8,0,0,922,0.001362422224985872
0.05,3,1,1,0.8,0,0,179,0.001352655980850706
0.1,3,1,1,0.8,0,0,110,0.001364089988244099
0.3,3,1,1,0.8,0,0,29,0.00140449093288131
0.01,5,1,1,0.8,0,0,1185,0.001347154561470821
0.05,5,1,1,0.8,0,0,264,0.001348022065133594
0.1,5,1,1,0.8,0,0,135,0.0013730982149642579
0.3,5,1,1,0.8,0,0,44,0.001447811527370158
0.01,7,1,1,0.8,0,0,1185,0.001370054639762926
0.05,7,1,1,0.8,0,0,264,0.001373657864087887
0.1,7,1,1,0.8,0,0,135,0.001391475237209047
0.3,7,1,1,0.8,0,0,44,0.001462591685545194
0.01,1,3,1,0.8,0,0,1018,0.001380893772132925
0.05,1,3,1,0.8,0,0,286,0.001377518070965777
0.1,1,3,1,0.8,0,0,144,0.00138228365915994
0.3,1,3,1,0.8,0,0,59,0.001417327247594444
0.01,3,3,1,0.8,0,0,932,0.001343554846024296
0.05,3,3,1,0.8,0,0,178,0.001353663330603187
0.1,3,3,1,0.8,0,0,89,0.001348312177014503
0.3,3,3,1,0.8,0,0,27,0.001396237091467042
0.01,5,3,1,0.8,0,0,1185,0.001340029049728065
0.05,5,3,1,0.8,0,0,264,0.001351733722297391
0.1,5,3,1,0.8,0,0,135,0.001366603614383484
0.3,5,3,1,0.8,0,0,44,0.001394936887952156
0.01,7,3,1,0.8,0,0,1185,0.001330322276680791
0.05,7,3,1,0.8,0,0,264,0.001347823130560358
0.1,7,3,1,0.8,0,0,135,0.0013534787723992639
0.3,7,3,1,0.8,0,0,44,0.001391072539649995
0.01,1,5,1,0.8,0,0,1115,0.001385832616094527
0.05,1,5,1,0.8,0,0,301,0.001383186087911536
0.1,1,5,1,0.8,0,0,147,0.001388912834824169
0.3,1,5,1,0.8,0,0,67,0.0014259771620886749
0.01,3,5,1,0.8,0,0,950,0.001358323862146982
0.05,3,5,1,0.8,0,0,178,0.001356190006304261
0.1,3,5,1,0.8,0,0,89,0.0013776347713475251
0.3,3,5,1,0.8,0,0,28,0.001410376837625721
0.01,5,5,1,0.8,0,0,943,0.001356352216865553
0.05,5,5,1,0.8,0,0,183,0.001360227551531911
0.1,5,5,1,0.8,0,0,87,0.0013833894831231839
0.3,5,5,1,0.8,0,0,24,0.001442692909333756
0.01,7,5,1,0.8,0,0,981,0.001347112875750584
0.05,7,5,1,0.8,0,0,187,0.001347408954116371
0.1,7,5,1,0.8,0,0,107,0.001357794842273821
0.3,7,5,1,0.8,0,0,28,0.001412389348395742
0.01,1,7,1,0.8,0,0,1123,0.0013917056235015729
0.05,1,7,1,0.8,0,0,286,0.001390927235898735
0.1,1,7,1,0.8,0,0,129,0.001398430707446806
0.3,1,7,1,0.8,0,0,62,0.001433419752337796
0.01,3,7,1,0.8,0,0,917,0.001359440405438753
0.05,3,7,1,0.8,0,0,192,0.0013588362470359121
0.1,3,7,1,0.8,0,0,110,0.001368614087323784
0.3,3,7,1,0.8,0,0,31,0.001366221394284908
0.01,5,7,1,0.8,0,0,903,0.001357824725019113
0.05,5,7,1,0.8,0,0,178,0.001366804138151298
0.1,5,7,1,0.8,0,0,91,0.001365455850818809
0.3,5,7,1,0.8,0,0,25,0.001404539941214434
0.01,7,7,1,0.8,0,0,981,0.001348330873853985
0.05,7,7,1,0.8,0,0,197,0.00134349545078753
0.1,7,7,1,0.8,0,0,102,0.0013482010946884789
0.3,7,7,1,0.8,0,0,29,0.0014206615189426121
0.01,1,1,0.65,0.9,0,0,950,0.001384074050600249
0.05,1,1,0.65,0.9,0,0,207,0.001393848650968154
0.1,1,1,0.65,0.9,0,0,95,0.001401532008436939
0.3,1,1,0.65,0.9,0,0,85,0.001471345292103556
0.01,3,1,0.65,0.9,0,0,926,0.00135275591897503
0.05,3,1,0.65,0.9,0,0,173,0.0013520019338349879
0.1,3,1,0.65,0.9,0,0,87,0.001368142340389146
0.3,3,1,0.65,0.9,0,0,26,0.001488360374044116
0.01,5,1,0.65,0.9,0,0,919,0.001343169500176241
0.05,5,1,0.65,0.9,0,0,204,0.00134725092314055
0.1,5,1,0.65,0.9,0,0,82,0.001373244415318427
0.3,5,1,0.65,0.9,0,0,25,0.001473501648107933
0.01,7,1,0.65,0.9,0,0,1069,0.001344967385768784
0.05,7,1,0.65,0.9,0,0,234,0.001349162093446541
0.1,7,1,0.65,0.9,0,0,119,0.001377841634299072
0.3,7,1,0.65,0.9,0,0,27,0.001522256528806186
0.01,1,3,0.65,0.9,0,0,896,0.001384709439502235
0.05,1,3,0.65,0.9,0,0,191,0.001397258537226333
0.1,1,3,0.65,0.9,0,0,93,0.001401850133231385
0.3,1,3,0.65,0.9,0,0,28,0.001467485994496639
0.01,3,3,0.65,0.9,0,0,860,0.0013446809898786899
0.05,3,3,0.65,0.9,0,0,170,0.001334184061049337
0.1,3,3,0.65,0.9,0,0,99,0.00135618221401901
0.3,3,3,0.65,0.9,0,0,24,0.001407745805949471
0.01,5,3,0.65,0.9,0,0,866,0.001341709246950625
0.05,5,3,0.65,0.9,0,0,173,0.00133634706259541
0.1,5,3,0.65,0.9,0,0,99,0.001363901220479498
0.3,5,3,0.65,0.9,0,0,26,0.001435858922853093
0.01,7,3,0.65,0.9,0,0,912,0.001339207135221218
0.05,7,3,0.65,0.9,0,0,177,0.001341699178360911
0.1,7,3,0.65,0.9,0,0,85,0.001374266998403018
0.3,7,3,0.65,0.9,0,0,24,0.001479185103919877
0.01,1,5,0.65,0.9,0,0,994,0.0013904605178691439
0.05,1,5,0.65,0.9,0,0,216,0.001398377390240099
0.1,1,5,0.65,0.9,0,0,92,0.001404543859097804
0.3,1,5,0.65,0.9,0,0,64,0.001467117637405607
0.01,3,5,0.65,0.9,0,0,886,0.001348942109180057
0.05,3,5,0.65,0.9,0,0,206,0.001344384752978161
0.1,3,5,0.65,0.9,0,0,101,0.001372929438476581
0.3,3,5,0.65,0.9,0,0,26,0.001413830488993339
0.01,5,5,0.65,0.9,0,0,929,0.001339079728228097
0.05,5,5,0.65,0.9,0,0,175,0.00133969128782977
0.1,5,5,0.65,0.9,0,0,85,0.001364283630634622
0.3,5,5,0.65,0.9,0,0,27,0.001474437869116133
0.01,7,5,0.65,0.9,0,0,931,0.0013352381460352079
0.05,7,5,0.65,0.9,0,0,177,0.001354710146485621
0.1,7,5,0.65,0.9,0,0,87,0.001372811677459091
0.3,7,5,0.65,0.9,0,0,26,0.001452427415539393
0.01,1,7,0.65,0.9,0,0,901,0.0014053555355270629
0.05,1,7,0.65,0.9,0,0,216,0.001410482151094102
0.1,1,7,0.65,0.9,0,0,88,0.001407611586614224
0.3,1,7,0.65,0.9,0,0,28,0.001481880864426262
0.01,3,7,0.65,0.9,0,0,862,0.0013519411674356111
0.05,3,7,0.65,0.9,0,0,173,0.00136329965314955
0.1,3,7,0.65,0.9,0,0,92,0.001391190764175937
0.3,3,7,0.65,0.9,0,0,23,0.001406120518575264
0.01,5,7,0.65,0.9,0,0,863,0.001340413196820853
0.05,5,7,0.65,0.9,0,0,176,0.001341926236821207
0.1,5,7,0.65,0.9,0,0,87,0.001370500011120236
0.3,5,7,0.65,0.9,0,0,25,0.001408880337587729
0.01,7,7,0.65,0.9,0,0,862,0.00133942550582242
0.05,7,7,0.65,0.9,0,0,176,0.001340831646514794
0.1,7,7,0.65,0.9,0,0,90,0.001373788479602245
0.3,7,7,0.65,0.9,0,0,24,0.001420306185420827
0.01,1,1,0.8,0.9,0,0,987,0.001389202878281626
0.05,1,1,0.8,0.9,0,0,260,0.001389351193020796
0.1,1,1,0.8,0.9,0,0,126,0.001393212437837417
0.3,1,1,0.8,0.9,0,0,45,0.001459791805653978
0.01,3,1,0.8,0.9,0,0,894,0.001352695801762608
0.05,3,1,0.8,0.9,0,0,181,0.001353162154878955
0.1,3,1,0.8,0.9,0,0,85,0.001401652256302935
0.3,3,1,0.8,0.9,0,0,25,0.001457971928376346
0.01,5,1,0.8,0.9,0,0,970,0.001349964971797999
0.05,5,1,0.8,0.9,0,0,186,0.001372531094570603
0.1,5,1,0.8,0.9,0,0,93,0.001382845213955501
0.3,5,1,0.8,0.9,0,0,27,0.001484056647948624
0.01,7,1,0.8,0.9,0,0,1160,0.001360579731328792
0.05,7,1,0.8,0.9,0,0,241,0.00139130207066566
0.1,7,1,0.8,0.9,0,0,111,0.001393290631317574
0.3,7,1,0.8,0.9,0,0,43,0.0014527508894329759
0.01,1,3,0.8,0.9,0,0,1046,0.00138142207204427
0.05,1,3,0.8,0.9,0,0,230,0.001384484043350843
0.1,1,3,0.8,0.9,0,0,126,0.001384653252084214
0.3,1,3,0.8,0.9,0,0,49,0.001452295157824634
0.01,3,3,0.8,0.9,0,0,933,0.001340630867671359
0.05,3,3,0.8,0.9,0,0,168,0.001356119291100522
0.1,3,3,0.8,0.9,0,0,96,0.001358328489898213
0.3,3,3,0.8,0.9,0,0,28,0.001403950361976632
0.01,5,3,0.8,0.9,0,0,871,0.001335749449791834
0.05,5,3,0.8,0.9,0,0,191,0.0013619872013264762
0.1,5,3,0.8,0.9,0,0,84,0.001376649842358881
0.3,5,3,0.8,0.9,0,0,25,0.00148666776210142
0.01,7,3,0.8,0.9,0,0,904,0.001340288339128692
0.05,7,3,0.8,0.9,0,0,200,0.00135315088067641
0.1,7,3,0.8,0.9,0,0,102,0.001362880540568512
0.3,7,3,0.8,0.9,0,0,31,0.001436754124269953
0.01,1,5,0.8,0.9,0,0,1017,0.001389372938076422
0.05,1,5,0.8,0.9,0,0,234,0.001393500019051556
0.1,1,5,0.8,0.9,0,0,109,0.001392740577074649
0.3,1,5,0.8,0.9,0,0,53,0.001463093270484742
0.01,3,5,0.8,0.9,0,0,933,0.001353791911901839
0.05,3,5,0.8,0.9,0,0,191,0.001360006521916796
0.1,3,5,0.8,0.9,0,0,86,0.0013644782878914
0.3,3,5,0.8,0.9,0,0,24,0.001417663614855878
0.01,5,5,0.8,0.9,0,0,870,0.001345335578014759
0.05,5,5,0.8,0.9,0,0,200,0.001358428707426971
0.1,5,5,0.8,0.9,0,0,98,0.0013550670512784
0.3,5,5,0.8,0.9,0,0,26,0.0014121067789413869
0.01,7,5,0.8,0.9,0,0,944,0.001338389297905579
0.05,7,5,0.8,0.9,0,0,207,0.0013529536468293419
0.1,7,5,0.8,0.9,0,0,93,0.001368464334687493
0.3,7,5,0.8,0.9,0,0,31,0.001423909944771003
0.01,1,7,0.8,0.9,0,0,945,0.001399630664206586
0.05,1,7,0.8,0.9,0,0,244,0.001400687336524419
0.1,1,7,0.8,0.9,0,0,109,0.001409456692778732
0.3,1,7,0.8,0.9,0,0,55,0.001459974869145181
0.01,3,7,0.8,0.9,0,0,875,0.00135734680508038
0.05,3,7,0.8,0.9,0,0,179,0.001355293822103325
0.1,3,7,0.8,0.9,0,0,86,0.0013728584811762141
0.3,3,7,0.8,0.9,0,0,25,0.001406922262343567
0.01,5,7,0.8,0.9,0,0,904,0.001346983852415291
0.05,5,7,0.8,0.9,0,0,175,0.001366265963847487
0.1,5,7,0.8,0.9,0,0,81,0.001372151581256751
0.3,5,7,0.8,0.9,0,0,24,0.001415548310805078
0.01,7,7,0.8,0.9,0,0,963,0.001340346263070703
0.05,7,7,0.8,0.9,0,0,176,0.001348479963013688
0.1,7,7,0.8,0.9,0,0,87,0.001378726770338846
0.3,7,7,0.8,0.9,0,0,26,0.001406969982174706
0.01,1,1,1,0.9,0,0,1164,0.001391811911723541
0.05,1,1,1,0.9,0,0,222,0.001396036984053787
0.1,1,1,1,0.9,0,0,109,0.001397160468539068
0.3,1,1,1,0.9,0,0,65,0.001426682799200123
0.01,3,1,1,0.9,0,0,933,0.001361648151452267
0.05,3,1,1,0.9,0,0,169,0.0013636788500405541
0.1,3,1,1,0.9,0,0,102,0.001365943562587705
0.3,3,1,1,0.9,0,0,28,0.001432663047538268
0.01,5,1,1,0.9,0,0,1185,0.001363716073185927
0.05,5,1,1,0.9,0,0,264,0.0013737526347607919
0.1,5,1,1,0.9,0,0,135,0.001393440387847201
0.3,5,1,1,0.9,0,0,44,0.001429141232514297
0.01,7,1,1,0.9,0,0,1185,0.001409571519381018
0.05,7,1,1,0.9,0,0,264,0.001421293439588217
0.1,7,1,1,0.9,0,0,135,0.001423923152303452
0.3,7,1,1,0.9,0,0,44,0.001499859285479552
0.01,1,3,1,0.9,0,0,1150,0.001378657046771185
0.05,1,3,1,0.9,0,0,217,0.0013813822531008719
0.1,1,3,1,0.9,0,0,114,0.001380745081820257
0.3,1,3,1,0.9,0,0,61,0.001411028530003564
0.01,3,3,1,0.9,0,0,983,0.0013421374712320549
0.05,3,3,1,0.9,0,0,176,0.001345283292576716
0.1,3,3,1,0.9,0,0,97,0.001362095626412208
0.3,3,3,1,0.9,0,0,35,0.00140699851109679
0.01,5,3,1,0.9,0,0,1185,0.001345149571402872
0.05,5,3,1,0.9,0,0,264,0.0013407848478447309
0.1,5,3,1,0.9,0,0,135,0.001357524319813776
0.3,5,3,1,0.9,0,0,43,0.00140836974929284
0.01,7,3,1,0.9,0,0,1185,0.001345737405701568
0.05,7,3,1,0.9,0,0,264,0.001353362098700242
0.1,7,3,1,0.9,0,0,108,0.001352746753383519
0.3,7,3,1,0.9,0,0,43,0.001437646801777211
0.01,1,5,1,0.9,0,0,1111,0.0013859002385349659
0.05,1,5,1,0.9,0,0,305,0.001382596522707143
0.1,1,5,1,0.9,0,0,108,0.001389807486959186
0.3,1,5,1,0.9,0,0,65,0.001418701873599099
0.01,3,5,1,0.9,0,0,915,0.001362879269884681
0.05,3,5,1,0.9,0,0,181,0.001356921534096054
0.1,3,5,1,0.9,0,0,93,0.001375824583498317
0.3,3,5,1,0.9,0,0,24,0.001417491695310011
0.01,5,5,1,0.9,0,0,931,0.001360113465794513
0.05,5,5,1,0.9,0,0,187,0.001357290605675289
0.1,5,5,1,0.9,0,0,91,0.001375239897869759
0.3,5,5,1,0.9,0,0,28,0.001398707756778841
0.01,7,5,1,0.9,0,0,951,0.001365542231156877
0.05,7,5,1,0.9,0,0,196,0.001360829972768506
0.1,7,5,1,0.9,0,0,105,0.001363080602958008
0.3,7,5,1,0.9,0,0,39,0.001423676342576218
0.01,1,7,1,0.9,0,0,1390,0.001388571590094183
0.05,1,7,1,0.9,0,0,276,0.0013910447835823129
0.1,1,7,1,0.9,0,0,116,0.001396394902049336
0.3,1,7,1,0.9,0,0,72,0.001428936227526172
0.01,3,7,1,0.9,0,0,948,0.001363614547690746
0.05,3,7,1,0.9,0,0,189,0.001371024133720442
0.1,3,7,1,0.9,0,0,86,0.001361408132553598
0.3,3,7,1,0.9,0,0,30,0.001398782286686365
0.01,5,7,1,0.9,0,0,926,0.001358114009652177
0.05,5,7,1,0.9,0,0,191,0.0013686012513194881
0.1,5,7,1,0.9,0,0,87,0.001371548470541866
0.3,5,7,1,0.9,0,0,27,0.001399407712610937
0.01,7,7,1,0.9,0,0,945,0.001355984488832783
0.05,7,7,1,0.9,0,0,196,0.00136798150459464
0.1,7,7,1,0.9,0,0,113,0.001372580278168255
0.3,7,7,1,0.9,0,0,32,0.001402593484513149
0.01,1,1,0.65,1,0,0,927,0.001390668182957539
0.05,1,1,0.65,1,0,0,196,0.0013870986512345379
0.1,1,1,0.65,1,0,0,97,0.00139139913251411
0.3,1,1,0.65,1,0,0,71,0.001434267204544553
0.01,3,1,0.65,1,0,0,915,0.001347699692496635
0.05,3,1,0.65,1,0,0,169,0.001360483463480726
0.1,3,1,0.65,1,0,0,84,0.001373116355600491
0.3,3,1,0.65,1,0,0,26,0.001450100422975346
0.01,5,1,0.65,1,0,0,988,0.001350670134527765
0.05,5,1,0.65,1,0,0,205,0.00135494203434441
0.1,5,1,0.65,1,0,0,87,0.001367817454458782
0.3,5,1,0.65,1,0,0,24,0.0014731501769734909
0.01,7,1,0.65,1,0,0,1008,0.001355976078243769
0.05,7,1,0.65,1,0,0,214,0.001361271513128998
0.1,7,1,0.65,1,0,0,114,0.001402791842592737
0.3,7,1,0.65,1,0,0,28,0.001482117000575151
0.01,1,3,0.65,1,0,0,876,0.0013938686254902281
0.05,1,3,0.65,1,0,0,203,0.001390340239236723
0.1,1,3,0.65,1,0,0,99,0.001392607451493942
0.3,1,3,0.65,1,0,0,27,0.001456939266747354
0.01,3,3,0.65,1,0,0,927,0.001339977700288365
0.05,3,3,0.65,1,0,0,169,0.001341574001219626
0.1,3,3,0.65,1,0,0,85,0.001358086054598425
0.3,3,3,0.65,1,0,0,26,0.001451970331898381
0.01,5,3,0.65,1,0,0,869,0.0013414434196566479
0.05,5,3,0.65,1,0,0,175,0.0013299944331369839
0.1,5,3,0.65,1,0,0,90,0.001379076270681364
0.3,5,3,0.65,1,0,0,24,0.001474098429278979
0.01,7,3,0.65,1,0,0,938,0.001336932261138884
0.05,7,3,0.65,1,0,0,183,0.001339039974836137
0.1,7,3,0.65,1,0,0,96,0.0013747335628148999
0.3,7,3,0.65,1,0,0,27,0.00148169404728102
0.01,1,5,0.65,1,0,0,1006,0.001395399132257907
0.05,1,5,0.65,1,0,0,194,0.001401806390504124
0.1,1,5,0.65,1,0,0,98,0.00140147380101826
0.3,1,5,0.65,1,0,0,27,0.001464297645185799
0.01,3,5,0.65,1,0,0,927,0.001354015140943962
0.05,3,5,0.65,1,0,0,176,0.001371111323013806
0.1,3,5,0.65,1,0,0,87,0.00136361462320615
0.3,3,5,0.65,1,0,0,28,0.001441026908315455
0.01,5,5,0.65,1,0,0,876,0.001347655067399251
0.05,5,5,0.65,1,0,0,171,0.001357506152397971
0.1,5,5,0.65,1,0,0,81,0.001384085452442335
0.3,5,5,0.65,1,0,0,25,0.00144904125978018
0.01,7,5,0.65,1,0,0,872,0.001347630535489381
0.05,7,5,0.65,1,0,0,176,0.001358493134490646
0.1,7,5,0.65,1,0,0,88,0.001383463282906343
0.3,7,5,0.65,1,0,0,24,0.00146348703625144
0.01,1,7,0.65,1,0,0,977,0.001405243290593642
0.05,1,7,0.65,1,0,0,194,0.001409522589989407
0.1,1,7,0.65,1,0,0,97,0.001414051142934507
0.3,1,7,0.65,1,0,0,43,0.001470335577910811
0.01,3,7,0.65,1,0,0,899,0.001353917625170414
0.05,3,7,0.65,1,0,0,175,0.001361873911317925
0.1,3,7,0.65,1,0,0,84,0.001351565305461719
0.3,3,7,0.65,1,0,0,34,0.0014292876679083619
0.01,5,7,0.65,1,0,0,899,0.001345988796567957
0.05,5,7,0.65,1,0,0,168,0.001349254276195869
0.1,5,7,0.65,1,0,0,83,0.0013504960428556269
0.3,5,7,0.65,1,0,0,30,0.001380138602256225
0.01,7,7,0.65,1,0,0,899,0.001349149479473486
0.05,7,7,0.65,1,0,0,171,0.00136194336537419
0.1,7,7,0.65,1,0,0,88,0.0013685645787598411
0.3,7,7,0.65,1,0,0,25,0.001411025137076411
0.01,1,1,0.8,1,0,0,1010,0.001386085839548429
0.05,1,1,0.8,1,0,0,199,0.001384619268634173
0.1,1,1,0.8,1,0,0,99,0.0013842575588711831
0.3,1,1,0.8,1,0,0,43,0.001465573701733186
0.01,3,1,0.8,1,0,0,981,0.001360844104139931
0.05,3,1,0.8,1,0,0,242,0.001338795238823151
0.1,3,1,0.8,1,0,0,97,0.001357132003534063
0.3,3,1,0.8,1,0,0,26,0.00142965042558917
0.01,5,1,0.8,1,0,0,949,0.001356815893564162
