Municipality.code,Municipality,Total_residents,Total_houses,P_female,Mean_age,P_age_00_14,P_age_15_39,P_age_65_more,P_migrants,P_afrodescendants,P_disability,P_indigenous_language,P_university_studies,P_read_write,P_electricity,P_car,P_cell_phone,P_internet,Mean_occupants,P_working,Current_income,P_poverty,P_extreme_poverty,P_vulnerable_income,P_educational_lag,P_lack_quality_living_spaces
20215, San Juan Sayultepec,879,236,54.03868032,33.90898749,30.26166098,31.28555176,12.40045506,0.682593857,0.113765643,29.57906712,6.87575392,7.237635706,96.18644068,97.88135593,34.74576271,84.3220339,4.237288136,3.504237288,65.6779661,34591.96,56.3,8.7,2.3,12.2,18.1
20216, San Juan Tabaá,1241,331,52.05479452,33.70265915,27.07493956,35.21353747,13.85979049,0.564061241,0.080580177,15.14907333,99.59579628,1.374292643,88.51963746,99.69879518,2.719033233,62.23564955,13.89728097,3.709969789,73.86018237,25362.04,90.4,19,1.1,24.4,30.2
20217, San Juan Tamazola,3325,939,51.39849624,32.30075188,33.56390977,31.36842105,14.28571429,0.030075188,0.842105263,32.46089049,66.59299021,1.799810546,84.77103301,89.30481283,11.3368984,33.04812834,6.951871658,3.368983957,67.84188034,23167.82,95.1,51.3,0.1,26.4,38.4
20218, San Juan Teita,544,166,52.20588235,39.52022059,23.34558824,29.41176471,21.32352941,0.183823529,0.367647059,28.125,92.09558824,0.367647059,74.69879518,97.59036145,1.204819277,11.44578313,4.819277108,3.277108434,36.07594937,23485.12,97,48,0,30.2,35.6
20219, San Juan Teitipac,2668,755,52.17391304,37.01649175,24.58770615,32.0089955,17.42878561,0.787106447,0.974512744,24.58770615,24.47526237,1.1994003,79.60264901,99.07161804,23.60742706,66.71087533,35.94164456,3.514588859,64.08544726,31217.32,86.8,27.3,1.1,42.3,23.6
20220, San Juan Tepeuxila,2692,835,48.43982169,34.01894502,27.86032689,33.02377415,13.52154532,0,0.817236256,25.07429421,83.24665676,1.337295691,93.53293413,98.31528279,4.332129964,14.44043321,4.933814681,3.229843562,62.74038462,26259.76,92.5,31.3,2.6,31.8,21.1
20221, San Juan Teposcolula,1494,431,51.6064257,35.41432396,24.76572959,35.27443106,15.79651941,0.401606426,5.421686747,26.30522088,3.949129853,4.618473896,91.41531323,96.28770302,27.37819026,67.98143852,5.568445476,3.422273782,69.14153132,27186.75,71.7,16.5,1.5,21.4,20.8
20222, San Juan Yaeé,1426,458,51.82328191,34.89831697,26.15708275,31.48667602,13.74474053,0.210378682,0.981767181,17.5315568,99.78932584,1.966292135,86.68122271,98.46491228,4.166666667,35.0877193,6.578947368,3.109649123,77.36263736,23547.46,92.3,16.5,1.9,31.4,15.9
20223, San Juan Yatzona,440,133,55.22727273,34.06136364,29.09090909,32.04545455,13.40909091,0.681818182,1.363636364,16.36363636,100,2.272727273,91.72932331,99.2481203,3.787878788,44.6969697,25,3.310606061,74.80916031,21156.65,92,18.6,2.4,28.3,1.7
20224, San Juan Yucuita,643,192,52.56609642,40.30793157,19.75116641,29.70451011,18.97356143,0.777604977,2.954898911,31.72628305,3.110419907,10.73094868,96.875,99.47916667,32.8125,71.35416667,8.333333333,3.322916667,53.47593583,34594.25,60.5,9.7,3.7,18.7,11.2
20225, San Lorenzo,5903,1644,52.53261054,30.3774352,30.18803998,37.55717432,9.18177198,0.152490681,10.19993223,21.65367672,84.90598001,2.744367271,68.06569343,94.08536585,5,33.7804878,5.426829268,3.575,68.23170732,27215.9,85.7,41.2,0.2,32,26
20226, San Lorenzo Albarradas,2971,845,49.34365533,34.14641535,25.9508583,36.08212723,12.45371929,0.403904409,0.841467519,16.99764389,20.90205318,0.841467519,87.81065089,98.69822485,24.37869822,69.34911243,19.76331361,3.492307692,66.9451074,30206.01,80.5,16.6,1,36,12.1
20227, San Lorenzo Cacaotepec,18339,4981,51.69311304,32.28291592,23.94827304,40.32847711,7.529873956,0.513492844,4.292267366,17.00524246,9.420448332,23.13543092,97.36683417,98.81192106,46.27466774,92.00563834,50.43303122,3.666130006,84.37688746,41757.96,39.9,9.2,4.3,11.3,9.4
20228, San Lorenzo Cuaunecuiltitla,833,200,48.25930372,28.93997599,35.89435774,35.29411765,10.44417767,0,0,19.08763505,99.87639061,1.977750309,68,99.5,1.5,17.5,3.5,4.02,73,21475.07,97.2,50.3,0.5,42.2,39.9
20229, San Lorenzo Texmelúcan,9148,1646,54.99562746,24.56700918,39.49497158,38.60953214,5.411018802,0.021862702,0.251448562,12.48360297,99.51359717,0.176873756,69.19805589,97.14111922,6.082725061,46.22871046,1.581508516,5.335766423,39.74437005,21881.77,97.8,60.7,0,42.4,51.4
20230, San Lorenzo Victoria,932,287,48.71244635,37.55150215,26.28755365,29.50643777,20.27896996,0.751879699,0.96670247,42.10526316,6.43776824,0.751072961,80.13937282,99.3006993,18.88111888,72.72727273,3.146853147,3.248251748,39.50177936,21916.8,69.3,22.2,0.4,30.9,15.8
20231, San Lucas Camotlán,3187,802,51.71007217,28.57860056,29.52620019,44.24223408,8.440539693,0,0.502039536,13.68057735,99.84311265,0.564794478,67.70573566,90.39900249,2.369077307,18.7032419,0.623441397,3.947630923,61.22961104,26660.63,99,55.7,0.2,38.5,49.9
20232, San Lucas Ojitlán,22185,5399,52.14784764,29.66221701,31.58203301,36.99828628,8.077027149,0.076669824,0.198439544,21.46304064,96.01861894,2.887744035,80.4927751,94.53836151,5.851755527,67.10013004,12.79955415,4.074308007,83.39524517,24374.57,87.6,45.5,0.4,24,25
20233, San Lucas Quiaviní,1720,444,57.6744186,37.58953488,19.47674419,36.62790698,16.22093023,0.523255814,0.058139535,17.20930233,99.30232558,0.523255814,65.54054054,99.54648526,24.71655329,71.88208617,7.256235828,3.879818594,59.63718821,31516.3,84.2,31.4,0.3,53,23.9
20234, San Lucas Zoquiápam,7163,1964,51.9335474,30.40667318,33.77076644,33.10065615,11.01493788,0,0.265251989,29.94555354,99.4253679,1.332398317,63.27050433,95.66768603,2.905198777,31.80428135,1.885830785,3.622833843,75.34597642,23487.55,96.4,56.5,0.8,38.4,43.5
20235, San Luis Amatlán,3829,1092,53.17315226,33.22956385,28.9109428,33.48132672,13.05823975,0.887960303,3.761755486,27.39618699,0.970873786,0.997113618,71.7032967,97.98534799,27.38095238,58.60805861,15.2014652,3.47985348,60.60606061,26491.08,81.5,25.7,0.9,38.6,15.6
20236, San Marcial Ozolotepec,1372,341,54.08163265,28.58090379,36.80758017,32.58017493,8.236151603,0.656455142,0.218818381,25.89350839,99.56076135,0.439238653,69.50146628,86.17647059,5.882352941,56.76470588,7.941176471,3.982352941,69.55223881,22611.97,92.9,31.7,1,43,37.1
20237, San Marcos Arteaga,1568,449,53.18877551,36.47385204,25.44642857,32.39795918,18.30357143,0.701530612,5.994897959,25.51020408,6.18622449,0.829081633,86.19153675,99.77678571,34.15178571,68.08035714,16.96428571,3.473214286,58.20224719,29320.86,60.4,14.4,1.7,31.7,11.7
20238, San Martín de los Cansecos,994,252,52.51509054,33.02414487,27.36418511,36.51911469,11.77062374,1.307847082,6.639839034,28.87323944,4.124748491,1.307847082,87.6984127,98.41269841,21.03174603,89.28571429,36.9047619,3.908730159,71.82539683,25616.91,77.5,25.7,2.9,23.7,20.5
20239, San Martín Huamelúlpam,1000,344,53.2,38.353,23,30.3,17.9,0.4,0.3,37.5,6.5,5.929648241,91.86046512,97.6744186,27.3255814,60.75581395,13.95348837,2.898255814,65.69767442,34045.19,75.2,19.4,1.5,18.6,20.6
20240, San Martín Itunyoso,2749,608,54.49254274,28.03237541,34.88541288,37.14077846,8.912331757,0.982532751,0.654783558,24.40887595,99.11275416,3.585951941,58.88157895,98.35526316,10.85526316,34.86842105,5.592105263,4.296052632,32.12520593,23571.61,97.5,77.2,0,35.5,48.6
20241, San Martín Lachilá,1034,323,55.02901354,36.69052224,24.9516441,31.43133462,17.0212766,0.87040619,2.804642166,31.26815102,3.000968054,1.839303001,83.22981366,98.75389408,19.9376947,54.51713396,14.01869159,3.205607477,59.56112853,27634.7,79.8,29.4,1.7,31.2,23.7
20242, San Martín Peras,12436,2316,52.92698617,26.95303956,40.47925378,31.84303635,9.31167578,4.495014474,0.337783497,16.41334942,99.55684473,0.273950528,46.41623489,96.77559913,31.93899782,65.62091503,4.052287582,5.081917211,41.86550976,21079.07,97.8,69.9,0.3,58.3,43.4
20243, San Martín Tilcajete,1975,476,53.3164557,33.58531646,25.21518987,36.15189873,11.03797468,0.861632032,0.101368474,20.47643183,2.329113924,4.810126582,94.11764706,99.36842105,36.21052632,84.84210526,43.15789474,4.092631579,69.50959488,39265.97,51.3,11.1,0.8,19.4,17.2
20244, San Martín Toxpalan,3934,1051,51.93187595,30.65887138,30.60498221,36.57854601,9.633960346,0.178982357,1.576004067,26.94458566,53.05033045,6.126080325,85.63273073,97.80324737,18.14708691,64.94746896,30.27698185,3.738299904,73.92959087,27824.7,73.3,29.4,2.9,26.5,25
20245, San Martín Zacatepec,1324,360,49.8489426,33.9939577,29.22960725,31.41993958,14.65256798,0.679758308,0,30.66465257,1.977186312,0.912547529,75,99.71910112,32.86516854,70.50561798,1.685393258,3.646067416,50.83333333,27702.04,85,29.7,0.7,32.5,12.4
20246, San Mateo Cajonos,611,180,51.39116203,35.25368249,27.98690671,32.40589198,17.0212766,0.490998363,3.436988543,22.09492635,97.87234043,1.963993453,80.55555556,99.44134078,8.988764045,33.70786517,17.97752809,3.415730337,48.33333333,25703.9,88.1,21.5,1.3,33.6,18.3
20248, San Mateo del Mar,15571,3897,49.96467793,28.64061396,32.91374992,37.29368698,7.192858519,0.006422608,1.258831085,14.47655748,99.80088638,3.147279851,79.83063895,84.17377812,2.948784273,43.66270047,9.930178433,3.972847168,67.76859504,28970.68,90.3,49.4,0.1,31.7,69.5
20250, San Mateo Etlatongo,1239,381,51.08958838,34.08716707,24.05165456,36.64245359,11.29943503,0,0.484261501,25.98870056,3.95480226,3.631961259,93.17585302,99.73753281,23.15789474,83.15789474,35.52631579,3.25,70,31365.43,71,18.2,1.2,18.2,24.6
20251, San Mateo Nejápam,1217,302,53.65653246,29.91947412,32.94987675,36.23664749,10.84634347,0.329218107,6.83127572,19.83539095,1.972062449,0.575184881,68.54304636,98.67109635,13.28903654,32.55813953,1.328903654,4.019933555,58.94039735,28678.28,90.5,41,0,49.3,27.6
20252, San Mateo Peñasco,2384,614,53.02013423,31.06795302,31.29194631,34.89932886,10.82214765,0.377516779,1.846412086,19.2533557,99.11268855,5.146406389,73.77850163,95.76547231,7.817589577,25.40716612,9.93485342,3.651465798,79.11184211,25247.35,92.1,42.3,0.8,28.8,35.6
20253, San Mateo Piñas,2021,640,49.23305294,36.88718456,26.02671945,29.04502721,16.67491341,0.049480455,0.445324097,32.36021771,18.74070402,1.883986118,80.625,82.1875,6.71875,25.9375,2.03125,3.1328125,67.86833856,29096.65,88.3,45.8,0.3,43.2,44.8
20254, San Mateo Río Hondo,3207,844,51.01340817,32.41502962,28.5313377,35.85905831,11.28780792,0.53125,5.75,18.58213616,6.302916275,1.724678583,85.29062871,95.37149817,23.04878049,53.17073171,27.19512195,3.772228989,71.37724551,29501.11,77.8,23,7.3,32.9,22
20255, San Mateo Sindihui,1977,504,52.85786545,32.22610015,29.43854325,34.80020233,11.98786039,1.011633789,2.073849267,18.56348002,4.097116844,2.023267577,75,99.4,13.8,31.2,18,3.876,52.62096774,26307.64,92,46.2,0.2,34.8,32
20256, San Mateo Tlapiltepec,229,68,51.52838428,37.20087336,21.39737991,34.06113537,16.15720524,0,0,26.63755459,6.113537118,5.676855895,86.76470588,95.58823529,29.41176471,75,14.70588235,3.367647059,75,26695.66,82.6,17.9,4.8,25.1,10.1
20249, San Mateo Yoloxochitlán,3831,977,52.8843644,29.2889585,32.78517358,36.4917776,7.726442182,0.05220569,2.297050378,28.53040981,96.31949883,4.750717828,78.19856704,97.74590164,5.430327869,68.44262295,3.073770492,3.887295082,68.20512821,23409.5,92.4,47,1.7,30.1,34.4
20566, San Mateo Yucutindoo,3144,899,49.55470738,30.94974555,31.32951654,35.24173028,10.46437659,0.541056652,0.477099237,20.99236641,2.848818388,2.816445452,75.52836485,97.21913237,14.7942158,38.93214683,15.35038932,3.431590656,61.83035714,24444.6,90.6,34.3,0.2,33.1,34.3
20257, San Melchor Betaza,1052,330,52.09125475,37.02186312,23.57414449,34.31558935,16.92015209,0.190114068,0.570342205,19.01140684,99.14448669,0.380228137,68.78787879,98.78787879,4.545454545,35.15151515,13.03030303,3.187878788,65.29968454,23870.97,90.3,32.7,1.6,47.2,20.3
20258, San Miguel Achiutla,698,251,49.85673352,41.26647564,22.49283668,27.79369628,23.35243553,0,2.29226361,37.82234957,4.584527221,4.310344828,88.4,96.8,18,48.19277108,9.2,2.776,55.77689243,26851.84,88.3,39.6,1.5,27,31.5
20259, San Miguel Ahuehuetitlán,2142,527,51.77404295,32.72268908,31.18580766,32.86647993,15.12605042,0.466853408,0,32.21288515,83.19327731,0.466853408,59.20303605,98.85931559,16.53992395,24.33460076,12.35741445,3.998098859,65.96958175,21909.44,92.4,50,0.1,56.9,30.8
20260, San Miguel Aloápam,2191,572,54.45002282,32.36878138,27.5216796,36.96942036,11.86672752,1.370488808,0.228414801,28.18638648,99.90863408,0.182731841,80.03502627,99.47552448,31.64335664,71.67832168,4.545454545,3.800699301,44.62081129,25076.9,87.4,30.9,0.3,38.2,24
20261, San Miguel Amatitlán,6932,1583,51.77437969,29.9474899,33.06405078,36.12233122,11.30986728,0.158707257,0.504904789,22.07155222,26.05308713,0.490478938,75.67909033,97.78621126,15.74952562,42.25173941,2.972802024,4.322580645,65.14285714,22549.66,74.9,21.7,0.1,36,24.3
20262, San Miguel Amatlán,991,290,52.27043391,34.15943491,27.04339051,33.1987891,12.41170535,0.605449041,0,21.3925328,21.82741117,1.827411168,95.86206897,98.96551724,36.20689655,64.82758621,22.06896552,3.389655172,70.24221453,26292.37,75.3,6.5,2.1,22.2,9.6
20264, San Miguel Chicahua,2169,629,55.23282619,32.73305671,33.05670816,28.72291379,13.04748732,0.36900369,1.291512915,17.6199262,96.82539683,1.539201539,73.76788553,94.9044586,14.96815287,34.39490446,16.56050955,3.307324841,55.2715655,23499.71,91.2,33.6,0.4,27,23.9
20265, San Miguel Chimalapa,6711,2023,49.11339592,33.00763855,27.82382578,35.16983585,12.05915813,0.162601626,0.666558283,25.88197041,57.14285714,4.61563465,79.54911433,96.02150538,5.322580645,36.66666667,6.720430108,3.312221672,81.36142626,26385.28,76.8,28,1.4,34.8,25.5
20263, San Miguel Coatlán,3184,864,54.17713568,29.37217337,34.29648241,35.52135678,9.170854271,0.282663317,0.503144654,23.8379397,30.23914412,0.596733668,75.92592593,96.6396292,12.52900232,80.41714948,12.86210892,3.660486674,77.23577236,23137.18,90.1,40,0.6,43.3,48.9
20266, San Miguel del Puerto,8551,2380,50.08770904,31.29113479,27.9892259,38.17777257,9.286801733,0.199133185,1.876172608,18.59920356,12.49707191,2.084797376,80.00841751,94.51013514,10.64638783,56.99197296,23.74313477,3.580345846,76.24894157,28164.95,47.1,8.1,0.1,37.2,32.5
20267, San Miguel del Río,245,76,50.20408163,39.03673469,21.2244898,29.3877551,16.32653061,1.224489796,3.265306122,28.57142857,90.6122449,1.224489796,94.73684211,98.68421053,11.84210526,42.10526316,11.84210526,3.223684211,44.73684211,32916.12,82.8,17.3,0.3,28.4,14
20268, San Miguel Ejutla,1149,307,53.35073977,31.55004352,28.80765883,37.33681462,10.26979983,1.305483029,38.64229765,19.32114883,7.136640557,3.307223673,84.69055375,98.36065574,39.01639344,89.83606557,69.18032787,3.740983607,80.78175896,33258.62,61.4,15.1,2.2,27.1,19.2
20269, San Miguel el Grande,4313,1317,53.44307906,33.56781822,25.96800371,36.77254811,12.79851611,0.57964294,2.735914677,19.82378855,82.95400664,16.40123604,84.85540335,95.35768645,34.55098935,61.79604262,19.95430312,3.202435312,73.23619632,31624.62,69.5,17.9,1.1,16.9,23.7
20270, San Miguel Huautla,1311,389,53.08924485,33.72616323,33.79099924,27.61250953,17.08619375,0,4.061738424,25.91389115,61.65718928,0.649878148,75.32133676,93.57326478,7.712082262,21.07969152,0.514138817,3.164524422,73.24675325,21277.56,96.8,51.9,0,27.8,34.7
20271, San Miguel Mixtepec,3194,623,50.46963056,26.92830307,35.59799624,39.3550407,7.232310582,0.627155848,0.470366886,13.20163061,99.26798218,0.986632718,69.82343499,94.22150883,11.3964687,31.6211878,2.889245586,4.847512039,73.49593496,21872.77,98.7,72.8,0.2,38.5,42.2
20272, San Miguel Panixtlahuaca,6252,1228,55.88611644,26.41826615,38.243762,36.08445298,5.614203455,1.152922338,10.50440352,13.00240192,98.26978533,1.618071131,65.74225122,97.47145188,13.05057096,91.51712887,24.06199021,4.902936378,51.1627907,24054.34,96.1,53.9,0.6,41,32.6
20273, San Miguel Peras,3818,875,52.27867994,28.40623363,34.86118387,36.77317968,8.486118387,0.419067575,1.126244107,23.4939759,39.77182276,1.061289467,82.17142857,94.05714286,17.82857143,40.34285714,30.74285714,4.245714286,58.78300804,19476.36,96.7,60.7,0.2,32.6,49.6
20274, San Miguel Piedras,1328,351,52.10843373,33.62725904,29.7439759,32.00301205,12.95180723,0.075301205,2.710843373,27.18373494,78.57142857,1.020408163,96.01139601,95.44159544,4.558404558,22.50712251,9.116809117,3.62962963,77.77777778,20206.19,95,49.8,0,25.1,33.9
20275, San Miguel Quetzaltepec,7286,2052,51.55091957,30.72591271,29.0008235,38.05929179,8.632994785,0.06862476,0.082406263,15.81114466,99.82155113,1.195547616,68.11311555,96.17647059,6.960784314,31.96078431,9.166666667,3.545588235,73.09019221,24623.88,95.8,42.4,0.9,45.2,20.9
20276, San Miguel Santa Flor,691,219,47.7568741,38.66570188,23.58900145,29.08827786,20.40520984,0,19.71014493,35.45586107,82.77858177,0.723589001,46.57534247,96.78899083,3.211009174,18.80733945,6.880733945,3.165137615,69.40639269,23819.52,93.2,24,0.3,59.5,21
20278, San Miguel Soyaltepec,38682,10421,51.88459749,30.64990819,31.27214421,34.82814803,8.702511185,0.206958996,0.838314057,25.03362997,80.94162252,5.903589424,78.02957557,97.77563794,15.92681753,60.48146365,14.45493066,3.681555641,78.05699981,28850.61,78.1,39.6,0.7,29.3,24.8
20279, San Miguel Suchixtepec,2932,665,52.21691678,31.07366985,27.11459754,40.45020464,10.02728513,0.102319236,0.102319236,17.97407913,92.96551724,2.724137931,82.10526316,98.64457831,24.13273002,65.21084337,44.42771084,4.295180723,68.23708207,30616.91,90.3,33,0.8,30.2,16.6
20281, San Miguel Tecomatlán,305,117,50.16393443,44.28196721,17.37704918,28.19672131,26.2295082,0,0.655737705,48.19672131,14.09836066,7.213114754,93.16239316,99.13793103,37.93103448,84.48275862,16.37931034,2.603448276,59.82905983,31549.13,65.2,9.3,2.2,27.2,3.6
20282, San Miguel Tenango,653,226,48.85145482,35.99540582,24.8085758,32.15926493,13.01684533,0.306278714,1.378254211,24.8085758,6.584992343,3.981623277,88.05309735,95.13274336,18.5840708,72.56637168,12.38938053,2.889380531,61.0619469,23111.73,85.9,15.3,5.5,25.4,13.7
20283, San Miguel Tequixtepec,1044,318,52.49042146,35.96072797,27.96934866,30.26819923,17.52873563,0,0.095785441,29.69348659,0.670498084,0.478927203,94.02515723,99.37106918,22.01257862,66.98113208,6.289308176,3.283018868,50.63291139,23734.87,79.9,15.3,3.1,26,14.2
20284, San Miguel Tilquiápam,3141,689,54.95065266,30.94110156,32.63291945,33.5561923,12.16173193,0,0.414012739,14.42675159,99.77714104,0.35020694,50.50798258,96.22093023,6.395348837,66.27906977,44.76744186,4.424418605,60.1744186,24550.91,98.8,69,0.1,54.5,41.5
20285, San Miguel Tlacamama,3668,1020,51.30861505,30.79907306,29.25299891,37.67720829,8.942202835,0.354416576,29.0348964,19.57470011,43.72955289,4.702022963,79.31372549,97.44094488,18.30708661,77.16535433,8.661417323,3.582677165,65.02463054,25295.46,64.3,17.7,1,25.3,30.8
20286, San Miguel Tlacotepec,3100,913,53.80645161,35.76129032,25.51612903,33.67741935,16.29032258,1.741935484,0.290322581,27.94449823,26.77419355,4.129032258,72.83680175,98.12362031,25.85635359,66.07734807,8.61878453,3.374172185,53.125,31001.82,74.2,24,1,40.1,20.1
20287, San Miguel Tulancingo,307,103,56.35179153,44.07491857,18.24104235,26.05863192,26.71009772,0,4.885993485,48.53420195,18.56677524,2.605863192,84.46601942,99.02912621,33.00970874,44.66019417,20.38834951,2.980582524,67.96116505,24858.75,69.7,11,23.6,26.4,7.2
20288, San Miguel Yotao,585,178,53.5042735,31.31965812,26.4957265,40.85470085,8.888888889,0,0.683760684,18.29059829,99.65753425,2.226027397,87.64044944,99.43181818,1.142857143,49.14285714,1.142857143,3.285714286,78.65168539,23545.18,97.6,59.4,0,34.4,35.1
20289, San Nicolás,1214,374,52.22405272,34.4184514,28.08896211,33.4431631,15.56836903,1.317957166,0,26.44151565,1.235584843,0,81.01604278,98.6631016,16.08579088,43.31550802,1.336898396,3.243315508,61.82795699,27360.92,81.9,24,0.3,37.1,21.8
20290, San Nicolás Hidalgo,1043,269,52.15723873,33.4611697,28.76318313,33.84467881,14.66922339,2.109300096,5.560882071,34.3240652,0.958772771,3.93096836,82.52788104,99.25650558,40.89219331,34.94423792,2.602230483,3.855018587,57.46268657,27155.61,65.8,19.9,0.5,32.4,12.8
20291, San Pablo Coatlán,4308,1102,51.0909935,30.90181058,30.89600743,36.0724234,10.63138347,0.232126277,0.232126277,20.03249768,3.551532033,0.882079851,90.38112523,97.27767695,10.626703,45.04995459,6.176203451,3.885662432,66.97247706,23310.9,89.1,30.3,1.2,29.8,25.8
20292, San Pablo Cuatro Venados,1510,345,52.45033113,29.17417219,33.04635762,37.08609272,9.139072848,0.728476821,0.529801325,15.9602649,17.5,1.013513514,88.98550725,97.39130435,19.13043478,71.30434783,34.49275362,4.243478261,66.66666667,19831.12,98.3,59.1,0.2,20.5,39
20293, San Pablo Etla,17116,5051,53.06730545,31.83235605,23.58390993,40.96399672,6.074821156,0.66283435,5.18444666,20.72827489,10.75357374,34.45130921,98.09296782,99.54256165,52.2673031,95.06762132,60.56085919,3.367168914,83.8106603,52511.95,19.5,2.9,3.1,8.1,4.4
20294, San Pablo Huitzo,7035,1903,52.8358209,34.22217484,24.26439232,37.08599858,11.6275764,0.653966449,1.819474058,22.57285004,6.45344705,15.73560768,95.27062533,99.00052604,33.21052632,90.79431878,34.71856917,3.675960021,72.52109705,40731.21,48.6,8.9,4.9,12.9,11.2
20295, San Pablo Huixtepec,10020,2688,52.88423154,33.24920128,25.17971246,37.95926518,11.28194888,1.337859425,2.246405751,20.23761981,4.133386581,15.00748877,90.94972067,98.88017917,42.45705751,91.04143337,44.15826801,3.711674748,74.73763118,41836.2,54.9,13.9,2.5,20.7,19.5
20296, San Pablo Macuiltianguis,955,306,49.94764398,39.8408377,22.30366492,31.41361257,23.03664921,0.524658972,0.524658972,28.96117524,93.76321353,5.708245243,88.23529412,99.67320261,12.09150327,48.69281046,9.477124183,3.071895425,32.1192053,32937.62,84.7,16.8,3.9,31.2,10.7
20297, San Pablo Tijaltepec,2751,608,53.58051618,28.42275536,32.96982915,37.98618684,6.797528172,5.416212286,3.017084696,7.306434024,99.92609017,1.145602365,79.27631579,88.32236842,21.05263158,36.18421053,12.00657895,4.351973684,51.31578947,22839.85,97.5,52,0,26.2,38.1
20298, San Pablo Villa de Mitla,13587,3619,51.9687937,33.14153235,25.1563995,38.0952381,10.01692795,0.942215679,1.354534747,22.69983807,58.60697983,5.352278584,89.79817528,98.80886427,24.48753463,85.70637119,22.49307479,3.729362881,83.34721066,37196.42,71.2,21.3,1.6,31.4,15.5
20299, San Pablo Yaganiza,1125,323,51.73333333,33.53955556,27.02222222,35.73333333,12.08888889,0.8,0.355555556,12,97.95555556,1.422222222,90.09287926,99.68944099,16.77018634,43.16770186,33.22981366,3.459627329,81.93146417,27738.68,82.1,19.8,7.6,27.4,22.5
20300, San Pedro Amuzgos,6632,1887,53.55850422,30.92294934,28.7092883,38.79674306,9.227985525,0.467501131,8.007841954,22.10827929,86.69690098,7.085541257,76.73924588,96.68449198,11.3964687,65.50802139,15.40106952,3.504812834,71.81672882,26816.24,85.6,43.3,1.6,35.4,26
20301, San Pedro Apóstol,1594,454,53.13676286,36.68193225,23.902133,33.06148055,15.49560853,1.505646173,3.952321205,31.17942284,5.771643664,8.845671267,87.66519824,98.23788546,38.10572687,74.66960352,26.8722467,3.473568282,68.21192053,36337.93,62,15.4,1.3,27,38.2
20302, San Pedro Atoyac,4559,1118,53.65211669,27.51502522,34.7444615,38.18819917,7.391971924,0.175477078,0.789646852,13.53366966,83.71020856,1.624588364,67.26296959,97.13774597,6.445837064,55.90339893,3.13059034,4.03667263,55.18485122,24097.27,93.5,40,0.8,38,38.5
20303, San Pedro Cajonos,1081,361,54.20906568,37.77520814,25.0693802,29.97224792,17.7613321,0.092506938,0.370027752,27.38205365,99.16743756,1.942645698,88.91966759,99.72299169,13.61111111,42.33983287,23.95543175,2.994444444,66.11111111,27550.29,80,18.3,1.8,25.4,30.6
20305, San Pedro Comitancillo,4333,1434,52.34248788,36.44749596,21.97092084,33.8333718,14.1010847,0.161550889,1.038541426,27.32517886,79.50611586,30.81006231,91.07391911,98.60335196,29.14046122,84.34661076,39.93006993,3.016759777,63.96081176,36431.62,32.8,3.6,3.5,13.5,11.2
20304, San Pedro Coxcaltepec Cántaros,716,231,53.35195531,39.24022346,25,26.67597765,21.64804469,0,0.139664804,27.79329609,14.52513966,0,91.77489177,98.7012987,11.68831169,29.87012987,0.432900433,3.0995671,63.91304348,26461.48,94.9,31.5,0.4,25.1,29.2
20306, San Pedro el Alto,4654,999,51.5255694,26.96884401,36.39879673,36.91448217,6.725397508,0.257842716,0.451321728,13.30038676,94.49935539,0.451224753,72.77277277,94.38877756,6.21242485,53.50701403,7.915831663,4.593593594,77.45197169,24509.28,92.7,41.3,1.8,44,44.4
20307, San Pedro Huamelula,9735,3102,50.67282999,33.46235234,26.71802773,34.55572676,11.60760144,0.195212165,1.099352718,18.08281106,25.12112153,7.102360581,87.31848984,96.41009056,13.17152104,74.08605629,21.88410489,3.129042691,75.2036494,28513.67,44.7,7.3,0,22.7,23.5
20308, San Pedro Huilotepec,3307,869,50.92228606,31.03477472,28.54550953,37.43574236,7.983066223,0.030238887,0.362866647,18.95978228,83.67100091,9.615966132,88.60759494,97.92865362,14.38434983,83.88952819,28.42347526,3.771001151,74.30555556,30090.65,68.3,21.8,3.6,22.5,48.9
20309, San Pedro Ixcatlán,10368,2860,52.00617284,30.26292438,34.1724537,32.12770062,9.162808642,0.028935185,13.11728395,19.90740741,97.52227989,3.948270795,73.42657343,96.71145686,4.244782455,56.47100424,4.738330976,3.559759547,59.94378074,22904.47,88.9,47.5,0.6,37.6,53.7
20310, San Pedro Ixtlahuaca,14552,3705,51.08576141,27.69131899,31.07430064,42.69021926,4.763213967,0.474455064,2.220083855,17.84315073,35.89302901,6.701527453,93.40540541,92.73712737,26.75521822,92.49119002,18.16210355,3.909534128,84.28030303,35103.58,54.3,15.3,1.1,21.5,32
20311, San Pedro Jaltepetongo,483,161,52.17391304,40.59213251,26.08695652,22.77432712,24.22360248,0,0.414078675,24.63768116,98.13664596,0.82815735,68.32298137,99.37888199,3.105590062,52.79503106,23.60248447,3,35.40372671,23023.23,96.2,55.1,0.4,33.7,66
20312, San Pedro Jicayán,11279,2691,53.25826758,29.36677339,34.17822839,34.73852721,9.747420847,0.20455354,5.923159018,21.47812166,97.66986837,2.651953368,72.53074916,97.49906682,5.785740948,64.53900709,17.17058604,4.144452718,67.15686275,23356.76,85.2,45.8,0.4,25.4,26.5
