eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,7,7,0.8,0.8,0,0,915,0.001338933915135207
0.05,7,7,0.8,0.8,0,0,197,0.001355778794010561
0.1,7,7,0.8,0.8,0,0,92,0.001379427433226535
0.3,7,7,0.8,0.8,0,0,26,0.001444203054743813
0.01,1,1,1,0.8,0,0,1741,0.001430297419167826
0.05,1,1,1,0.8,0,0,457,0.001427505552608775
0.1,1,1,1,0.8,0,0,194,0.001429735240552792
0.3,1,1,1,0.8,0,0,71,0.001453069743426997
0.01,3,1,1,0.8,0,0,950,0.001344414338498963
0.05,3,1,1,0.8,0,0,218,0.0013479709453931249
0.1,3,1,1,0.8,0,0,106,0.001336983860197147
0.3,3,1,1,0.8,0,0,35,0.001396856595494356
0.01,5,1,1,0.8,0,0,1185,0.001338304646419423
0.05,5,1,1,0.8,0,0,264,0.001330687123637477
0.1,5,1,1,0.8,0,0,135,0.001368690742819009
0.3,5,1,1,0.8,0,0,44,0.001440354583313117
0.01,7,1,1,0.8,0,0,1185,0.001341338875344292
0.05,7,1,1,0.8,0,0,264,0.001366651590585644
0.1,7,1,1,0.8,0,0,135,0.001368314067232573
0.3,7,1,1,0.8,0,0,43,0.001451418144450224
0.01,1,3,1,0.8,0,0,2052,0.0013935744187241511
0.05,1,3,1,0.8,0,0,402,0.001395583163175312
0.1,1,3,1,0.8,0,0,227,0.001391860491413609
0.3,1,3,1,0.8,0,0,117,0.001429475730905613
0.01,3,3,1,0.8,0,0,935,0.001352464984878909
0.05,3,3,1,0.8,0,0,196,0.001360181505640786
0.1,3,3,1,0.8,0,0,84,0.001351734298299752
0.3,3,3,1,0.8,0,0,28,0.001398871773932691
0.01,5,3,1,0.8,0,0,1185,0.00134568208465554
0.05,5,3,1,0.8,0,0,264,0.001350599209523691
0.1,5,3,1,0.8,0,0,135,0.001349411054500114
0.3,5,3,1,0.8,0,0,44,0.001415527868075508
0.01,7,3,1,0.8,0,0,1185,0.001343317966140739
0.05,7,3,1,0.8,0,0,264,0.001352361756131646
0.1,7,3,1,0.8,0,0,135,0.00136379430113307
0.3,7,3,1,0.8,0,0,44,0.001417831443740444
0.01,1,5,1,0.8,0,0,2055,0.001415583137183112
0.05,1,5,1,0.8,0,0,383,0.0014198451725254669
0.1,1,5,1,0.8,0,0,228,0.001414789894708253
0.3,1,5,1,0.8,0,0,101,0.00146495635680835
0.01,3,5,1,0.8,0,0,954,0.001366256620710544
0.05,3,5,1,0.8,0,0,198,0.001363169541348104
0.1,3,5,1,0.8,0,0,108,0.001376754314512572
0.3,3,5,1,0.8,0,0,27,0.001420389820077216
0.01,5,5,1,0.8,0,0,922,0.001355475087291627
0.05,5,5,1,0.8,0,0,183,0.001348326925117522
0.1,5,5,1,0.8,0,0,87,0.001369635123320487
0.3,5,5,1,0.8,0,0,25,0.001398370037283059
0.01,7,5,1,0.8,0,0,934,0.001348780252890021
0.05,7,5,1,0.8,0,0,188,0.001360841930223118
0.1,7,5,1,0.8,0,0,91,0.001370944392192133
0.3,7,5,1,0.8,0,0,26,0.001391728559772569
0.01,1,7,1,0.8,0,0,1971,0.001438946778686377
0.05,1,7,1,0.8,0,0,339,0.00144576928363325
0.1,1,7,1,0.8,0,0,214,0.001438547567259846
0.3,1,7,1,0.8,0,0,146,0.001472897298158791
0.01,3,7,1,0.8,0,0,989,0.0013716272281761909
0.05,3,7,1,0.8,0,0,188,0.001373555931063005
0.1,3,7,1,0.8,0,0,90,0.001373241160193432
0.3,3,7,1,0.8,0,0,29,0.001415402452185689
0.01,5,7,1,0.8,0,0,926,0.001367094917657485
0.05,5,7,1,0.8,0,0,191,0.001367478695998286
0.1,5,7,1,0.8,0,0,96,0.001378556921860445
0.3,5,7,1,0.8,0,0,26,0.001433509071850992
0.01,7,7,1,0.8,0,0,944,0.00135536168939734
0.05,7,7,1,0.8,0,0,189,0.001363487434001272
0.1,7,7,1,0.8,0,0,88,0.001390169526499651
0.3,7,7,1,0.8,0,0,31,0.001446825267566215
0.01,1,1,0.65,0.9,0,0,1297,0.001443756930614392
0.05,1,1,0.65,0.9,0,0,274,0.001453569624146769
0.1,1,1,0.65,0.9,0,0,95,0.00147063774288148
0.3,1,1,0.65,0.9,0,0,53,0.001513228692402674
0.01,3,1,0.65,0.9,0,0,932,0.00135439888996858
0.05,3,1,0.65,0.9,0,0,230,0.00136346126867875
0.1,3,1,0.65,0.9,0,0,94,0.001383311689876798
0.3,3,1,0.65,0.9,0,0,29,0.001421185571147153
0.01,5,1,0.65,0.9,0,0,1018,0.001342018361930858
0.05,5,1,0.65,0.9,0,0,198,0.001351238507594783
0.1,5,1,0.65,0.9,0,0,105,0.001398215151459474
0.3,5,1,0.65,0.9,0,0,29,0.001487336960725482
0.01,7,1,0.65,0.9,0,0,1043,0.001357076476820845
0.05,7,1,0.65,0.9,0,0,224,0.001371715947161547
0.1,7,1,0.65,0.9,0,0,100,0.00137686689976494
0.3,7,1,0.65,0.9,0,0,25,0.001540752124428218
0.01,1,3,0.65,0.9,0,0,1102,0.0014342583539631059
0.05,1,3,0.65,0.9,0,0,229,0.001438191625613803
0.1,1,3,0.65,0.9,0,0,96,0.001454456279798853
0.3,1,3,0.65,0.9,0,0,33,0.001500390352122967
0.01,3,3,0.65,0.9,0,0,915,0.001353446703185388
0.05,3,3,0.65,0.9,0,0,216,0.001368771390329579
0.1,3,3,0.65,0.9,0,0,87,0.0013756916211133299
0.3,3,3,0.65,0.9,0,0,27,0.001465777717097307
0.01,5,3,0.65,0.9,0,0,939,0.001335838796711955
0.05,5,3,0.65,0.9,0,0,179,0.001354553478080279
0.1,5,3,0.65,0.9,0,0,87,0.0013654925543172681
0.3,5,3,0.65,0.9,0,0,26,0.001472602716561905
0.01,7,3,0.65,0.9,0,0,917,0.0013312732815226871
0.05,7,3,0.65,0.9,0,0,171,0.0013392149630492359
0.1,7,3,0.65,0.9,0,0,95,0.001378962437412307
0.3,7,3,0.65,0.9,0,0,27,0.00145006083318512
0.01,1,5,0.65,0.9,0,0,1119,0.001463152220167127
0.05,1,5,0.65,0.9,0,0,222,0.001472794422059854
0.1,1,5,0.65,0.9,0,0,109,0.001480378909092507
0.3,1,5,0.65,0.9,0,0,30,0.0015493483442880671
0.01,3,5,0.65,0.9,0,0,867,0.001374804167952222
0.05,3,5,0.65,0.9,0,0,249,0.0013712152408575059
0.1,3,5,0.65,0.9,0,0,93,0.001401716785481993
0.3,3,5,0.65,0.9,0,0,24,0.001416373111087499
0.01,5,5,0.65,0.9,0,0,863,0.001340579948189514
0.05,5,5,0.65,0.9,0,0,196,0.001353854568275957
0.1,5,5,0.65,0.9,0,0,87,0.001365274371080607
0.3,5,5,0.65,0.9,0,0,31,0.001437074003721071
0.01,7,5,0.65,0.9,0,0,933,0.0013338352949697101
0.05,7,5,0.65,0.9,0,0,197,0.001346116781024892
0.1,7,5,0.65,0.9,0,0,92,0.00136083007118626
0.3,7,5,0.65,0.9,0,0,24,0.001452526821342056
0.01,1,7,0.65,0.9,0,0,924,0.001493483019377575
0.05,1,7,0.65,0.9,0,0,232,0.001485672671990929
0.1,1,7,0.65,0.9,0,0,109,0.001477251572782248
0.3,1,7,0.65,0.9,0,0,56,0.0015301897333212019
0.01,3,7,0.65,0.9,0,0,863,0.001380116041420558
0.05,3,7,0.65,0.9,0,0,174,0.0013884388465587611
0.1,3,7,0.65,0.9,0,0,94,0.00139221808846199
0.3,3,7,0.65,0.9,0,0,27,0.00146956330650892
0.01,5,7,0.65,0.9,0,0,940,0.001342455818828637
0.05,5,7,0.65,0.9,0,0,203,0.001347243777430489
0.1,5,7,0.65,0.9,0,0,86,0.001374976518946569
0.3,5,7,0.65,0.9,0,0,29,0.001455015290303904
0.01,7,7,0.65,0.9,0,0,933,0.0013413804103511301
0.05,7,7,0.65,0.9,0,0,180,0.001360127726969816
0.1,7,7,0.65,0.9,0,0,94,0.001363705085771101
0.3,7,7,0.65,0.9,0,0,26,0.001482907756943956
0.01,1,1,0.8,0.9,0,0,1297,0.001446639956199143
0.05,1,1,0.8,0.9,0,0,255,0.001449747382262974
0.1,1,1,0.8,0.9,0,0,128,0.001454952688943335
0.3,1,1,0.8,0.9,0,0,65,0.001472119006494309
0.01,3,1,0.8,0.9,0,0,904,0.001350076613045315
0.05,3,1,0.8,0.9,0,0,203,0.001361230732189365
