eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,1,7,1,0.8,0,0,1260,0.001491437065323604
0.05,1,7,1,0.8,0,0,268,0.00148854744880755
0.1,1,7,1,0.8,0,0,140,0.001491325370152657
0.3,1,7,1,0.8,0,0,37,0.001541335806581817
0.01,3,7,1,0.8,0,0,935,0.0014450972397625
0.05,3,7,1,0.8,0,0,190,0.001432589781766781
0.1,3,7,1,0.8,0,0,97,0.001438608175013857
0.3,3,7,1,0.8,0,0,24,0.001483780333013933
0.01,5,7,1,0.8,0,0,900,0.0014273324596528148
0.05,5,7,1,0.8,0,0,186,0.001428123943313327
0.1,5,7,1,0.8,0,0,88,0.001443138601493945
0.3,5,7,1,0.8,0,0,26,0.001458822430527412
0.01,7,7,1,0.8,0,0,964,0.001412297233910139
0.05,7,7,1,0.8,0,0,189,0.001419371133912441
0.1,7,7,1,0.8,0,0,95,0.001423029219649881
0.3,7,7,1,0.8,0,0,26,0.001468325635846917
0.01,1,1,0.65,0.9,0,0,927,0.001488590798887212
0.05,1,1,0.65,0.9,0,0,186,0.001489897424572698
0.1,1,1,0.65,0.9,0,0,88,0.001486867944385869
0.3,1,1,0.65,0.9,0,0,51,0.001534200955182264
0.01,3,1,0.65,0.9,0,0,856,0.001424486743782737
0.05,3,1,0.65,0.9,0,0,172,0.001430669970021969
0.1,3,1,0.65,0.9,0,0,116,0.001438401212227059
0.3,3,1,0.65,0.9,0,0,36,0.001539058148531285
0.01,5,1,0.65,0.9,0,0,935,0.001393640575170029
0.05,5,1,0.65,0.9,0,0,184,0.001419653338071864
0.1,5,1,0.65,0.9,0,0,88,0.001431442733428199
0.3,5,1,0.65,0.9,0,0,32,0.0014995316484040409
0.01,7,1,0.65,0.9,0,0,1169,0.001400132890814059
0.05,7,1,0.65,0.9,0,0,231,0.001416981305585893
0.1,7,1,0.65,0.9,0,0,98,0.001453334000970727
0.3,7,1,0.65,0.9,0,0,36,0.001576229827000931
0.01,1,3,0.65,0.9,0,0,859,0.0014909352758385411
0.05,1,3,0.65,0.9,0,0,194,0.001483973477480827
0.1,1,3,0.65,0.9,0,0,88,0.001485402637633375
0.3,1,3,0.65,0.9,0,0,32,0.001542820040680245
0.01,3,3,0.65,0.9,0,0,895,0.001421848754257278
0.05,3,3,0.65,0.9,0,0,171,0.00142526518028153
0.1,3,3,0.65,0.9,0,0,87,0.001444792104332832
0.3,3,3,0.65,0.9,0,0,26,0.001472349806676291
0.01,5,3,0.65,0.9,0,0,884,0.001387610407854391
0.05,5,3,0.65,0.9,0,0,167,0.001398912189150383
0.1,5,3,0.65,0.9,0,0,89,0.001440201604623868
0.3,5,3,0.65,0.9,0,0,23,0.001529656386529274
0.01,7,3,0.65,0.9,0,0,901,0.001381462175075185
0.05,7,3,0.65,0.9,0,0,176,0.001408287550510986
0.1,7,3,0.65,0.9,0,0,90,0.001426235406290395
0.3,7,3,0.65,0.9,0,0,23,0.001533609551865852
0.01,1,5,0.65,0.9,0,0,894,0.001499480343713954
0.05,1,5,0.65,0.9,0,0,199,0.001495496249707599
0.1,1,5,0.65,0.9,0,0,90,0.001500352215708768
0.3,1,5,0.65,0.9,0,0,26,0.001559839692850305
0.01,3,5,0.65,0.9,0,0,863,0.001428590099252502
0.05,3,5,0.65,0.9,0,0,170,0.001429177055493901
0.1,3,5,0.65,0.9,0,0,90,0.00146814842102845
0.3,3,5,0.65,0.9,0,0,26,0.001518378433547043
0.01,5,5,0.65,0.9,0,0,929,0.001388844283239657
0.05,5,5,0.65,0.9,0,0,175,0.001407985760663081
0.1,5,5,0.65,0.9,0,0,95,0.001450658924317228
0.3,5,5,0.65,0.9,0,0,24,0.0014690922896358409
0.01,7,5,0.65,0.9,0,0,935,0.001382823842202807
0.05,7,5,0.65,0.9,0,0,189,0.001416646715065304
0.1,7,5,0.65,0.9,0,0,95,0.001434546095835488
0.3,7,5,0.65,0.9,0,0,24,0.00153424248875254
0.01,1,7,0.65,0.9,0,0,895,0.001509214757633901
0.05,1,7,0.65,0.9,0,0,173,0.001512761045481148
0.1,1,7,0.65,0.9,0,0,90,0.001511038971359774
0.3,1,7,0.65,0.9,0,0,26,0.001577081907724862
0.01,3,7,0.65,0.9,0,0,863,0.0014307061569767891
0.05,3,7,0.65,0.9,0,0,169,0.00144794826136424
0.1,3,7,0.65,0.9,0,0,89,0.001439421672965607
0.3,3,7,0.65,0.9,0,0,26,0.001472857648472339
0.01,5,7,0.65,0.9,0,0,907,0.0014009004120642261
0.05,5,7,0.65,0.9,0,0,171,0.0014147003094853961
0.1,5,7,0.65,0.9,0,0,88,0.001433320939618182
0.3,5,7,0.65,0.9,0,0,26,0.001535176452735475
0.01,7,7,0.65,0.9,0,0,923,0.001401993670383066
0.05,7,7,0.65,0.9,0,0,169,0.0014348555830933111
0.1,7,7,0.65,0.9,0,0,89,0.001447746204199691
0.3,7,7,0.65,0.9,0,0,26,0.00150272459766038
0.01,1,1,0.8,0.9,0,0,928,0.001490246124985917
0.05,1,1,0.8,0.9,0,0,230,0.001489230199207315
0.1,1,1,0.8,0.9,0,0,91,0.001496507775022147
0.3,1,1,0.8,0.9,0,0,50,0.0015430170383480429
0.01,3,1,0.8,0.9,0,0,1003,0.001417041548224306
