eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,7,3,0.8,0.9,0,0,188,0.001332364323951907
0.1,7,3,0.8,0.9,0,0,91,0.001359458666658223
0.3,7,3,0.8,0.9,0,0,24,0.001465629361403392
0.01,1,5,0.8,0.9,0,0,964,0.001384338191854663
0.05,1,5,0.8,0.9,0,0,193,0.001379066475799003
0.1,1,5,0.8,0.9,0,0,133,0.001387021310432844
0.3,1,5,0.8,0.9,0,0,57,0.001450132253388145
0.01,3,5,0.8,0.9,0,0,914,0.001326641744175508
0.05,3,5,0.8,0.9,0,0,171,0.001339141471082563
0.1,3,5,0.8,0.9,0,0,96,0.00133717563361355
0.3,3,5,0.8,0.9,0,0,25,0.001431728023152711
0.01,5,5,0.8,0.9,0,0,899,0.0013109373605761
0.05,5,5,0.8,0.9,0,0,190,0.001325429163018323
0.1,5,5,0.8,0.9,0,0,98,0.001351134176581851
0.3,5,5,0.8,0.9,0,0,32,0.001391427874550339
0.01,7,5,0.8,0.9,0,0,913,0.001318392843795757
0.05,7,5,0.8,0.9,0,0,193,0.001333991571067819
0.1,7,5,0.8,0.9,0,0,90,0.001351267044052615
0.3,7,5,0.8,0.9,0,0,27,0.001401208997808511
0.01,1,7,0.8,0.9,0,0,1083,0.00138872176924547
0.05,1,7,0.8,0.9,0,0,230,0.001385692074444224
0.1,1,7,0.8,0.9,0,0,116,0.001400124347828838
0.3,1,7,0.8,0.9,0,0,43,0.001457097626516253
0.01,3,7,0.8,0.9,0,0,922,0.001330493530914242
0.05,3,7,0.8,0.9,0,0,193,0.001331356970662396
0.1,3,7,0.8,0.9,0,0,123,0.001335473435149226
0.3,3,7,0.8,0.9,0,0,23,0.001430332942790559
0.01,5,7,0.8,0.9,0,0,870,0.001312161259641896
0.05,5,7,0.8,0.9,0,0,179,0.001327048435389043
0.1,5,7,0.8,0.9,0,0,92,0.001335088156229075
0.3,5,7,0.8,0.9,0,0,28,0.001367235063509268
0.01,7,7,0.8,0.9,0,0,910,0.00131072536451942
0.05,7,7,0.8,0.9,0,0,187,0.00132093882514043
0.1,7,7,0.8,0.9,0,0,90,0.001332825674620414
0.3,7,7,0.8,0.9,0,0,26,0.001421877363049965
0.01,1,1,1,0.9,0,0,1274,0.00139117511696585
0.05,1,1,1,0.9,0,0,274,0.001391971947819599
0.1,1,1,1,0.9,0,0,180,0.001393373584021668
0.3,1,1,1,0.9,0,0,55,0.001426539826946647
0.01,3,1,1,0.9,0,0,933,0.001323737173139033
0.05,3,1,1,0.9,0,0,209,0.001331644685238569
0.1,3,1,1,0.9,0,0,96,0.001322080123508637
0.3,3,1,1,0.9,0,0,47,0.001387601574940408
0.01,5,1,1,0.9,0,0,1185,0.001334506397140024
0.05,5,1,1,0.9,0,0,264,0.0013602723752877
0.1,5,1,1,0.9,0,0,135,0.001374950568695158
0.3,5,1,1,0.9,0,0,44,0.001390140579145347
0.01,7,1,1,0.9,0,0,1185,0.001381086650245198
0.05,7,1,1,0.9,0,0,264,0.001399411824896464
0.1,7,1,1,0.9,0,0,135,0.001411071032108912
0.3,7,1,1,0.9,0,0,44,0.001474241869278041
0.01,1,3,1,0.9,0,0,1479,0.001354394263233121
0.05,1,3,1,0.9,0,0,352,0.0013542064668826499
0.1,1,3,1,0.9,0,0,179,0.001358762580281905
0.3,1,3,1,0.9,0,0,59,0.001393658589412583
0.01,3,3,1,0.9,0,0,1115,0.001303823892011081
0.05,3,3,1,0.9,0,0,223,0.00130781265777365
0.1,3,3,1,0.9,0,0,101,0.0013052196014475851
0.3,3,3,1,0.9,0,0,31,0.001359312726285141
0.01,5,3,1,0.9,0,0,1185,0.001319999051037154
0.05,5,3,1,0.9,0,0,264,0.001330801646384568
0.1,5,3,1,0.9,0,0,135,0.00133479062019808
0.3,5,3,1,0.9,0,0,29,0.001357076709704525
0.01,7,3,1,0.9,0,0,1185,0.001326325277529564
0.05,7,3,1,0.9,0,0,264,0.001329596125354975
0.1,7,3,1,0.9,0,0,135,0.001347022602533606
0.3,7,3,1,0.9,0,0,36,0.001356217537615547
0.01,1,5,1,0.9,0,0,1382,0.001371605771389725
0.05,1,5,1,0.9,0,0,392,0.00136746945587796
0.1,1,5,1,0.9,0,0,177,0.001373549799233081
0.3,1,5,1,0.9,0,0,105,0.001403589835057318
0.01,3,5,1,0.9,0,0,928,0.001335856235451829
0.05,3,5,1,0.9,0,0,177,0.001343299737846868
0.1,3,5,1,0.9,0,0,96,0.00134149677772169
0.3,3,5,1,0.9,0,0,30,0.001398470082850247
0.01,5,5,1,0.9,0,0,911,0.001331104038880406
0.05,5,5,1,0.9,0,0,191,0.0013359612316157549
0.1,5,5,1,0.9,0,0,99,0.001353124337863256
0.3,5,5,1,0.9,0,0,24,0.001381344904074665
0.01,7,5,1,0.9,0,0,942,0.001346726978713232
0.05,7,5,1,0.9,0,0,195,0.001356636404221332
0.1,7,5,1,0.9,0,0,97,0.001358613614971091
0.3,7,5,1,0.9,0,0,28,0.001410450774990483
0.01,1,7,1,0.9,0,0,1601,0.001377563567079405
0.05,1,7,1,0.9,0,0,336,0.0013782556122930421
0.1,1,7,1,0.9,0,0,159,0.0013864403968245611
0.3,1,7,1,0.9,0,0,63,0.001419373054715849
0.01,3,7,1,0.9,0,0,913,0.001337493187836971
0.05,3,7,1,0.9,0,0,195,0.001335782466559207
0.1,3,7,1,0.9,0,0,104,0.001342210846985123
0.3,3,7,1,0.9,0,0,34,0.001386378643166622
0.01,5,7,1,0.9,0,0,943,0.001329275150882017
0.05,5,7,1,0.9,0,0,192,0.001336777961361563
0.1,5,7,1,0.9,0,0,87,0.001353319667685236
0.3,5,7,1,0.9,0,0,29,0.001402320571884892
0.01,7,7,1,0.9,0,0,1010,0.00133545657214379
0.05,7,7,1,0.9,0,0,195,0.001342922070558186
0.1,7,7,1,0.9,0,0,92,0.001364086851638051
0.3,7,7,1,0.9,0,0,27,0.001405234910803492
0.01,1,1,0.65,1,0,0,927,0.001392812741597766
0.05,1,1,0.65,1,0,0,245,0.0013871560335834811
0.1,1,1,0.65,1,0,0,109,0.001392960635832701
0.3,1,1,0.65,1,0,0,71,0.001441681557039029
0.01,3,1,0.65,1,0,0,945,0.001321142761070316
0.05,3,1,0.65,1,0,0,209,0.00131783813519138
0.1,3,1,0.65,1,0,0,116,0.001338172235145705
0.3,3,1,0.65,1,0,0,25,0.001431160011022525
0.01,5,1,0.65,1,0,0,993,0.001324590638713088
0.05,5,1,0.65,1,0,0,249,0.001340179125250873
0.1,5,1,0.65,1,0,0,95,0.001325857975695129
0.3,5,1,0.65,1,0,0,26,0.001433520714238609
0.01,7,1,0.65,1,0,0,1079,0.001333430004609904
0.05,7,1,0.65,1,0,0,214,0.001351370117032603
0.1,7,1,0.65,1,0,0,115,0.001371606649671432
0.3,7,1,0.65,1,0,0,35,0.001547475624445455
0.01,1,3,0.65,1,0,0,927,0.0013799480564832061
0.05,1,3,0.65,1,0,0,201,0.001373863555613033
0.1,1,3,0.65,1,0,0,112,0.0013767629480189421
0.3,1,3,0.65,1,0,0,49,0.001415496612977276
0.01,3,3,0.65,1,0,0,872,0.001316634602791321
0.05,3,3,0.65,1,0,0,169,0.001314982322140903
0.1,3,3,0.65,1,0,0,84,0.0013153645901778151
0.3,3,3,0.65,1,0,0,25,0.001386998678505225
0.01,5,3,0.65,1,0,0,924,0.001308829969600842
0.05,5,3,0.65,1,0,0,180,0.001311197602136346
0.1,5,3,0.65,1,0,0,91,0.001312894151609366
0.3,5,3,0.65,1,0,0,26,0.001441509226539155
0.01,7,3,0.65,1,0,0,904,0.001310542368880362
0.05,7,3,0.65,1,0,0,194,0.001329101780754864
0.1,7,3,0.65,1,0,0,91,0.001361249001556813
0.3,7,3,0.65,1,0,0,25,0.001468107422500286
0.01,1,5,0.65,1,0,0,1016,0.001390371826882532
0.05,1,5,0.65,1,0,0,214,0.001393926590489266
0.1,1,5,0.65,1,0,0,108,0.001393341298002608
0.3,1,5,0.65,1,0,0,50,0.001447422524105711
0.01,3,5,0.65,1,0,0,856,0.001329349208072227
0.05,3,5,0.65,1,0,0,173,0.001343931928955687
0.1,3,5,0.65,1,0,0,87,0.001339393305619372
0.3,3,5,0.65,1,0,0,28,0.001417941992543111
0.01,5,5,0.65,1,0,0,869,0.001315328715210555
0.05,5,5,0.65,1,0,0,172,0.001332845931212731
0.1,5,5,0.65,1,0,0,85,0.0013455639330215601
0.3,5,5,0.65,1,0,0,25,0.0014393601223470901
0.01,7,5,0.65,1,0,0,876,0.001327512281890521
0.05,7,5,0.65,1,0,0,176,0.001332926485954151
0.1,7,5,0.65,1,0,0,85,0.001350783067969485
0.3,7,5,0.65,1,0,0,26,0.001460898547777959
0.01,1,7,0.65,1,0,0,1022,0.001399156828610173
0.05,1,7,0.65,1,0,0,197,0.001403462858766111
0.1,1,7,0.65,1,0,0,109,0.001402457972904184
0.3,1,7,0.65,1,0,0,56,0.001452847116667855
0.01,3,7,0.65,1,0,0,869,0.001327669190405893
0.05,3,7,0.65,1,0,0,175,0.001347717249537695
0.1,3,7,0.65,1,0,0,87,0.001333273515448975
0.3,3,7,0.65,1,0,0,25,0.001391656386702345
0.01,5,7,0.65,1,0,0,875,0.001312222690435647
0.05,5,7,0.65,1,0,0,172,0.001324146937459173
0.1,5,7,0.65,1,0,0,85,0.001333242586580056
0.3,5,7,0.65,1,0,0,30,0.001379685829838706
0.01,7,7,0.65,1,0,0,872,0.001317434380602792
0.05,7,7,0.65,1,0,0,171,0.001315603606504975
0.1,7,7,0.65,1,0,0,88,0.001332751569210265
0.3,7,7,0.65,1,0,0,28,0.0013882584850860719
0.01,1,1,0.8,1,0,0,1019,0.001390387552704246
0.05,1,1,0.8,1,0,0,228,0.001383670799419605
0.1,1,1,0.8,1,0,0,112,0.0013871135726609
0.3,1,1,0.8,1,0,0,45,0.001448325288683371
0.01,3,1,0.8,1,0,0,981,0.001324270475299467
0.05,3,1,0.8,1,0,0,187,0.001317014159764675
0.1,3,1,0.8,1,0,0,105,0.001340000595010905
0.3,3,1,0.8,1,0,0,26,0.00135658275703795
0.01,5,1,0.8,1,0,0,1006,0.001327493792710336
