"Area_code","Area_name","Total_Population","Total_houses","P_female","Mean_age","P_age_00_14","P_age_15_39","P_age_65_more","P_migrants","P_afrodescendants","P_disability","P_indigenous_language","P_university_studies","P_read_write","P_electricity","P_car","P_cell_phone","P_internet","Mean_occupants","P_working","Current_income","P_poverty","P_extreme_poverty","P_vulnerable_income","P_educational_lag","P_lack_quality_living_spaces","longitude","latitude","bias_w","bias"
16104," Villamar",-0.259687796141765,-0.24792361335894,0.581720626030203,1.04875608780876,-0.736485436010259,-0.867608408254431,1.2642341073045,0.892179198028799,-0.130137950756866,0.282180168892547,-0.661027553650554,-0.284956300547159,-0.538039702960573,0.577585608628759,0.503765180761825,0.196425804483472,0.878472357298098,-0.53099062663114,-1.18415036237466,0.24307689211405,-0.953174873221794,-0.738108929737666,-0.362000431366207,1.30646324850204,-0.984718902735343,-0.78989501795725,-0.131844347267478,-0.18854844624508,0.881240545
16105," Vista Hermosa",-0.22615960392879,-0.228780663059469,-0.277239612355384,-0.0373207676134309,0.0538726471289604,-0.0966625439139859,-0.0460186032221076,0.257001562866083,-0.0128902257418772,-1.01465398099398,-0.662317317827181,-0.138808189869186,0.357216760139393,0.570154505899842,0.617811916444008,0.609269638364443,1.09761710096538,0.452012260733793,-0.0568303769923835,0.612674095379882,-0.724468330574566,-0.791164715911278,-0.0016043704500619,0.492827398330611,-0.803508181691774,-0.76434979329829,-0.0539628229417493,0.351213316145427,0.873939567
16106," Yurécuaro",-0.151995347570233,-0.16285398696845,0.304107479075442,-0.394471654583081,0.166493843076408,0.412938942464292,-0.487932071870102,-0.091941365606869,0.0743111041761381,-0.987782572564025,-0.567347951931254,-0.0162224542610552,0.213321558664283,0.509169254976741,0.283017450458575,0.423330240332677,0.944059324527511,0.404233700694655,0.231975121062159,1.04229919853394,-0.541503096456783,-0.552413678130025,-0.528337074865966,1.12682935950315,-0.375191931952428,-0.710032625055838,-0.0446635596539145,-0.819561735927463,0.970188527
16107," Zacapu",0.139695994062228,0.128653398200465,0.644100944696691,0.329386945341186,-0.509279406497934,-0.0688791467664251,0.0760359545709321,-0.149474657940964,-0.12908331333136,0.308025304300472,-0.573569417828041,1.2319931204173,0.744830141876263,0.505351508796652,0.710527917057702,0.630399716715314,0.671433260626446,-0.0340508532976806,0.0914663350898603,1.02178583580797,-0.646708106074508,-0.519253811771517,1.6340392906309,-0.0777743667246759,-0.457560441517686,-0.624955020202323,-0.180706808857282,0.593938420660839,0.951502688
16108," Zamora",0.978431433143791,0.977339423887757,0.490485123787516,-0.195336789026724,-0.187498650234036,0.570184156501225,-0.488092265818799,-0.00120071508572117,-0.0606022693213697,-0.352829899925515,-0.624958143691402,1.18883512568615,0.602538939397161,0.560218029231404,0.481653983976287,0.809325999435562,1.75332416019329,-0.314765547832862,0.708027064045708,0.950382970633119,-0.761061377398122,-0.645261303933846,1.30136600363138,0.292060110625973,-0.852929287430929,-0.719808947613311,-0.12086816821338,-0.789324054660058,0.951293566
16109," Zináparo",-0.342440458125803,-0.330434754745205,0.616857245727092,2.11008011506058,-1.92468063629897,-1.20054548039544,2.13183739104812,1.02447633259576,-0.263359397257799,0.169624688925849,-0.663035868456623,-0.111509238905479,0.406496929057147,0.515777444227914,1.28236027127731,0.173445805582971,0.399834266936302,-1.02165781270291,-1.64640118310031,1.17130035043614,-1.47005165960453,-1.00338786060573,-0.500614300949339,0.746428182799627,-1.20711387856154,-0.664928657024431,-0.078138869042509,-0.321976906288644,0.901299505
16110," Zinapécuaro",-0.0425799770463738,-0.0519482307585074,0.461054415799855,0.14726270930806,-0.116477708408343,-0.0343501750259087,0.178974226110242,0.645551092183122,-0.288048177756493,0.272344840171134,-0.66487302434514,-0.176162614278514,0.174341105972273,0.517906761754248,0.670999422000426,0.525196859754108,-0.0413183249280282,0.134917655943519,-0.10829073905436,1.35858004398021,-0.376834385750779,-0.585573544488532,-0.251109335699701,0.513960797036362,-0.877639840300507,-0.394651239189135,-0.165962423880885,0.265998982612992,0.942454852
16111," Ziracuaretiro",-0.243061271750102,-0.254936603504451,-0.188059166459933,-1.07470736451128,0.95813493964645,0.746085588694885,-0.84694796432197,-0.269195958176631,-0.242231155000614,-1.38114164444465,-0.633759016349487,-0.45815557457702,0.475832634568651,0.471427749326051,0.752817603993309,0.839531802811615,0.799747657437995,1.3137459953614,1.11373476292008,0.272086087164167,-0.00175565580932461,0.230159167930751,-0.666950944449099,0.281493411273097,0.563809077091523,-0.642566465659258,-0.294032117927644,0.036594581940829,0.924627758
16112," Zitácuaro",0.665265801930608,0.575109031437772,0.622710856653343,-0.443468939492453,0.0960125510358386,0.642768343958152,-0.630062083399274,-0.320035918072069,-0.226392882333704,-0.91245712058477,-0.489015253124761,0.776434334855135,0.4201542254171,0.506523851369528,0.110513708515233,0.594020985125483,0.692350961148959,0.452060541780762,0.943429532882763,0.765732370407277,-0.0932382728682158,-0.161127255099637,0.30334614263283,-0.405342046663822,0.0943085725695477,-0.299662750556884,-0.288646194692516,0.584865891339434,0.947458231
16113," José Sixto Verduzco",-0.191891144869377,-0.19040338799609,0.646676354975661,0.794799067185579,-0.511382645646862,-0.855871438663834,0.770363760788675,0.736310370428359,-0.343820398260678,1.18318305894074,-0.664952553837851,-0.164298230724567,-0.190185272299888,0.527494368950268,0.594646638051972,0.379677581656366,0.319359059544205,0.0547979631063069,-0.465607489148874,0.285169963107644,-0.41800156342728,-0.731476956465965,-0.41744597919946,0.587927692506492,-0.861166138387455,-0.568470906690434,-0.0566571802151075,0.367979359228152,0.985312631
17001," Amacuzac",-0.248328303117674,-0.239585693479099,0.64368051529944,0.160305688457543,-0.274759658041391,-0.00866842530907481,0.109068800449739,-0.0169832794466834,-0.276879671679335,-0.0789866319179508,-0.647606159199025,0.0903290739341342,0.184044174436494,0.427718380099424,-0.23148389676922,0.39440591386807,0.660837037258124,-0.259243192002225,-0.396601627444382,-0.253456797462123,0.0988752229554555,-0.22081501454495,0.469682786132589,-0.28910835378219,-0.408139335778531,-0.0884893219043586,-0.527863037452868,-0.0981892943286888,0.916013183
17002," Atlatlahucan",-0.1983177092619,-0.192413626213696,0.236143028763065,0.20048099550425,-0.394740472009046,0.0950371561154447,0.00199939314239137,0.20843739973328,-0.144702572644137,0.358472079885897,-0.434338932113717,1.1341167217048,0.775079770137433,0.291662492797193,0.371072077116654,0.880086913207365,0.805220348076176,-0.174090243829637,0.215505799300378,0.93307691790271,-0.285351768691888,-0.287134747261965,-0.362000431366207,-0.806876622073098,-0.0869021484740217,0.0178649393619709,-0.426275404986393,-0.751505999058576,0.888514585
17003," Axochiapan",-0.106983192686421,-0.125755954407184,-0.186383273399838,-0.38436658220769,0.133992929264539,0.544723498217439,-0.516044723861046,0.374266582400972,-0.275993914921417,0.372818984007558,-0.555710442718923,-0.0790320812962436,-0.0852139269955162,0.416930871424953,-0.236547822139147,0.621860226466313,0.356510070004268,0.597220606648737,0.464749568088706,-0.255597761916023,0.537991784838134,0.442382312625198,-0.583782622699219,0.0173259274512051,0.00370321204776303,0.051189960743934,-0.542886319446535,0.235182831458182,0.975774749
17004," Ayala",0.224892191742913,0.218520183973877,0.333313394110412,-0.11055167726027,-0.308301093090819,0.552015311397947,-0.429903134010703,-0.0225021853516548,-0.0213958499227021,0.549383937947563,-0.45303774098831,0.301629101695214,0.359803925720591,0.369649313105108,-0.115519431140231,0.736512691303804,0.722415089681165,-0.182978057194841,0.485716188305249,-0.296271490223133,-0.184720889927107,-0.433038159239398,0.608296655715722,-0.511009040192579,-0.0539547446479182,0.000425602342213566,-0.489491449265499,-0.407846640593964,0.931083999
17005," Coatlán del Río",-0.294696522047615,-0.285181551232971,2.65728438103967,0.611896161731511,-0.964465757201967,0.290727393195851,0.324634854761349,0.479923607217781,-0.137667809100215,-0.491807818464286,-0.661795252192721,-0.206190172065758,0.132190147316574,0.425787953157163,-0.108060082591101,0.0175214943360959,0.0512902402400866,-0.922610056812509,-0.480367371369825,-0.151931509262198,-0.029200440926992,-0.386614346337488,-0.472891527032713,-0.183441360253433,-0.342244528126324,-0.102050405245361,-0.487493917318762,-0.597265608426285,0.93973384
